"word","nearest_phon_rank","nearest_phon","stage"
"swap",1,"swap","Late"
"chest",1,"chest","Late"
"span",1,"span","Late"
"still",1,"still","Late"
"plus",1,"plus","Late"
"think",1,"think","Late"
"gloat",1,"gloat","Late"
"chart",1,"chart","Late"
"brat",1,"brat","Late"
"hunt",1,"hunt","Late"
"froze",1,"froze","Late"
"nonce",1,"nonce","Late"
"ranch",1,"ranch","Late"
"lest",1,"lest","Late"
"troop",3,"troupe","Late"
"frame",1,"frame","Late"
"shaft",1,"shaft","Late"
"claim",1,"claim","Late"
"sex",1,"sex","Late"
"puke",1,"puke","Late"
"taint",1,"taint","Late"
"rent",1,"rent","Late"
"croak",1,"croak","Late"
"smooth",1,"smooth","Late"
"sleeve",1,"sleeve","Late"
"dram",1,"dram","Late"
"grown",2,"groan","Late"
"drawl",1,"drawl","Late"
"list",1,"list","Late"
"skid",1,"skid","Late"
"clod",1,"clod","Late"
"steel",2,"steal","Late"
"brain",1,"brain","Late"
"brought",1,"brought","Late"
"style",1,"style","Late"
"thwack",1,"thwack","Late"
"wont",1,"wont","Late"
"slash",1,"slash","Late"
"trim",1,"trim","Late"
"marsh",1,"marsh","Late"
"yank",1,"yank","Late"
"pork",1,"pork","Late"
"suave",1,"suave","Late"
"tank",1,"tank","Late"
"greed",1,"greed","Late"
"gulf",1,"gulf","Late"
"plead",1,"plead","Late"
"glad",1,"glad","Late"
"spit",1,"spit","Late"
"phrase",1,"phrase","Late"
"clove",1,"clove","Late"
"glare",1,"glare","Late"
"slop",1,"slop","Late"
"floor",1,"floor","Late"
"trick",1,"trick","Late"
"shrub",1,"shrub","Late"
"mist",1,"mist","Late"
"scent",2,"cent","Late"
"grouch",1,"grouch","Late"
"flog",1,"flog","Late"
"proof",1,"proof","Late"
"stem",1,"stem","Late"
"blight",1,"blight","Late"
"faint",2,"feint","Late"
"plaid",1,"plaid","Late"
"cast",1,"cast","Late"
"step",1,"step","Late"
"quirk",1,"quirk","Late"
"snout",1,"snout","Late"
"wild",1,"wild","Late"
"bald",1,"bald","Late"
"clog",1,"clog","Late"
"shrill",1,"shrill","Late"
"slave",1,"slave","Late"
"sweep",1,"sweep","Late"
"track",1,"track","Late"
"fruit",1,"fruit","Late"
"crouch",1,"crouch","Late"
"camp",1,"camp","Late"
"broth",1,"broth","Late"
"bliss",1,"bliss","Late"
"skip",1,"skip","Late"
"prose",1,"prose","Late"
"slap",1,"slap","Late"
"bilge",1,"bilge","Late"
"chunk",1,"chunk","Late"
"theft",1,"theft","Late"
"blot",1,"blot","Late"
"rapt",1,"rapt","Late"
"cross",1,"cross","Late"
"prize",1,"prize","Late"
"clutch",1,"clutch","Late"
"dork",1,"dork","Late"
"fierce",1,"fierce","Late"
"swing",1,"swing","Late"
"fond",1,"fond","Late"
"ramp",1,"ramp","Late"
"lend",1,"lend","Late"
"port",1,"port","Late"
"broach",1,"broach","Late"
"slang",1,"slang","Late"
"close",1,"close","Late"
"twice",1,"twice","Late"
"pulp",1,"pulp","Late"
"stuck",1,"stuck","Late"
"brush",1,"brush","Late"
"swig",1,"swig","Late"
"stub",1,"stub","Late"
"scope",1,"scope","Late"
"spike",1,"spike","Late"
"cube",1,"cube","Late"
"wind",1,"wind","Late"
"blade",1,"blade","Late"
"cram",1,"cram","Late"
"slack",1,"slack","Late"
"creak",1,"creak","Late"
"thrash",1,"thrash","Late"
"stalk",1,"stalk","Late"
"wisp",1,"wisp","Late"
"gram",1,"gram","Late"
"lynch",1,"lynch","Late"
"quill",1,"quill","Late"
"groat",1,"groat","Late"
"smile",1,"smile","Late"
"trig",1,"trig","Late"
"wharf",1,"wharf","Late"
"lint",1,"lint","Late"
"stall",1,"stall","Late"
"child",1,"child","Late"
"lust",1,"lust","Late"
"source",1,"source","Late"
"desk",1,"desk","Late"
"sloop",1,"sloop","Late"
"stage",1,"stage","Late"
"freak",1,"freak","Late"
"chant",1,"chant","Late"
"daunt",1,"daunt","Late"
"plush",1,"plush","Late"
"flood",1,"flood","Late"
"barge",1,"barge","Late"
"dread",1,"dread","Late"
"creek",2,"creak","Late"
"max",1,"max","Late"
"taste",1,"taste","Late"
"ford",1,"ford","Late"
"slung",1,"slung","Late"
"pest",1,"pest","Late"
"suite",2,"sweet","Late"
"plumb",2,"plum","Late"
"coast",1,"coast","Late"
"drape",1,"drape","Late"
"screw",1,"screw","Late"
"hold",1,"hold","Late"
"width",1,"width","Late"
"bounce",1,"bounce","Late"
"link",1,"link","Late"
"porch",1,"porch","Late"
"bend",1,"bend","Late"
"scar",1,"scar","Late"
"kelp",1,"kelp","Late"
"slid",1,"slid","Late"
"slot",1,"slot","Late"
"snip",1,"snip","Late"
"false",1,"false","Late"
"place",1,"place","Late"
"park",1,"park","Late"
"six",1,"six","Late"
"snuck",1,"snuck","Late"
"smash",1,"smash","Late"
"swum",1,"swum","Late"
"green",1,"green","Late"
"spice",1,"spice","Late"
"bloat",1,"bloat","Late"
"thank",1,"thank","Late"
"fault",1,"fault","Late"
"globe",1,"globe","Late"
"dream",1,"dream","Late"
"fact",1,"fact","Late"
"hump",1,"hump","Late"
"breath",1,"breath","Late"
"sketch",1,"sketch","Late"
"crag",1,"crag","Late"
"barn",1,"barn","Late"
"grid",1,"grid","Late"
"cure",1,"cure","Late"
"spouse",1,"spouse","Late"
"smell",1,"smell","Late"
"gloss",1,"gloss","Late"
"lens",1,"lens","Late"
"harp",1,"harp","Late"
"clan",2,"klan","Late"
"flute",1,"flute","Late"
"thence",1,"thence","Late"
"warm",1,"warm","Late"
"sent",3,"cent","Late"
"gourd",1,"gourd","Late"
"trough",1,"trough","Late"
"fence",1,"fence","Late"
"tribe",1,"tribe","Late"
"fourth",2,"forth","Late"
"grin",1,"grin","Late"
"sink",1,"sink","Late"
"stove",1,"stove","Late"
"stake",2,"steak","Late"
"hence",1,"hence","Late"
"hinge",1,"hinge","Late"
"clock",1,"clock","Late"
"flop",1,"flop","Late"
"cluck",1,"cluck","Late"
"march",1,"march","Late"
"rest",2,"wrest","Late"
"moist",1,"moist","Late"
"clang",1,"clang","Late"
"pierce",1,"pierce","Late"
"snoop",1,"snoop","Late"
"thrive",1,"thrive","Late"
"drain",1,"drain","Late"
"cant",1,"cant","Late"
"crib",1,"crib","Late"
"spoon",1,"spoon","Late"
"slough",1,"slough","Late"
"sleep",1,"sleep","Late"
"damp",1,"damp","Late"
"brown",1,"brown","Late"
"staid",1,"staid","Late"
"crumb",1,"crumb","Late"
"broom",1,"broom","Late"
"brad",1,"brad","Late"
"trot",1,"trot","Late"
"prop",1,"prop","Late"
"self",1,"self","Late"
"malt",1,"malt","Late"
"lift",1,"lift","Late"
"lapse",1,"lapse","Late"
"swell",1,"swell","Late"
"weld",1,"weld","Late"
"coarse",2,"course","Late"
"droop",1,"droop","Late"
"frill",1,"frill","Late"
"blouse",1,"blouse","Late"
"breathe",1,"breathe","Late"
"waste",2,"waist","Late"
"fifth",1,"fifth","Late"
"slide",1,"slide","Late"
"lance",1,"lance","Late"
"chance",1,"chance","Late"
"lymph",1,"lymph","Late"
"drop",1,"drop","Late"
"gist",1,"gist","Late"
"cute",1,"cute","Late"
"stiff",1,"stiff","Late"
"speak",1,"speak","Late"
"brace",1,"brace","Late"
"grouse",1,"grouse","Late"
"hoist",1,"hoist","Late"
"pledge",1,"pledge","Late"
"swirl",1,"swirl","Late"
"glaze",3,"gloss","Late"
"shrug",1,"shrug","Late"
"flour",1,"flour","Late"
"vex",1,"vex","Late"
"smog",1,"smog","Late"
"graph",1,"graph","Late"
"wrist",1,"wrist","Late"
"hart",2,"heart","Late"
"mint",1,"mint","Late"
"blanch",1,"blanch","Late"
"strut",1,"strut","Late"
"trust",1,"trust","Late"
"dwarf",1,"dwarf","Late"
"squall",1,"squall","Late"
"strait",1,"strait","Late"
"swift",1,"swift","Late"
"blast",1,"blast","Late"
"straight",2,"strait","Late"
"scrub",1,"scrub","Late"
"clinch",1,"clinch","Late"
"trend",1,"trend","Late"
"flange",1,"flange","Late"
"start",1,"start","Late"
"starve",1,"starve","Late"
"drank",1,"drank","Late"
"ground",1,"ground","Late"
"grist",1,"grist","Late"
"breadth",1,"breadth","Late"
"stride",1,"stride","Late"
"swank",1,"swank","Late"
"scrim",1,"scrim","Late"
"crux",1,"crux","Late"
"spent",1,"spent","Late"
"squire",1,"squire","Late"
"squeal",1,"squeal","Late"
"draught",1,"draught","Late"
"street",1,"street","Late"
"squawk",1,"squawk","Late"
"stink",1,"stink","Late"
"stroke",1,"stroke","Late"
"strike",1,"strike","Late"
"shrimp",1,"shrimp","Late"
"struck",1,"struck","Late"
"squat",1,"squat","Late"
"crept",1,"crept","Late"
"length",1,"length","Late"
"stint",1,"stint","Late"
"crust",1,"crust","Late"
"squad",1,"squad","Late"
"stunt",1,"stunt","Late"
"smart",1,"smart","Late"
"grind",1,"grind","Late"
"crisp",1,"crisp","Late"
"craft",1,"craft","Late"
"tempt",1,"tempt","Late"
"squash",1,"squash","Late"
"quest",1,"quest","Late"
"brunt",1,"brunt","Late"
"strewn",1,"strewn","Late"
"front",1,"front","Late"
"sprite",1,"sprite","Late"
"midst",1,"midst","Late"
"bland",1,"bland","Late"
"gland",1,"gland","Late"
"draft",2,"draught","Late"
"slump",1,"slump","Late"
"splice",1,"splice","Late"
"stark",1,"stark","Late"
"scorn",1,"scorn","Late"
"spend",1,"spend","Late"
"blimp",1,"blimp","Late"
"stroll",1,"stroll","Late"
"crunch",1,"crunch","Late"
"scarce",1,"scarce","Late"
"flex",1,"flex","Late"
"stump",1,"stump","Late"
"spleen",1,"spleen","Late"
"graft",1,"graft","Late"
"quince",1,"quince","Late"
"screen",1,"screen","Late"
"split",1,"split","Late"
"glance",1,"glance","Late"
"trial",1,"trial","Late"
"fuel",1,"fuel","Late"
"quench",1,"quench","Late"
"twist",1,"twist","Late"
"sprig",1,"sprig","Late"
"scrape",1,"scrape","Late"
"sprawl",1,"sprawl","Late"
"grand",1,"grand","Late"
"strung",1,"strung","Late"
"spark",1,"spark","Late"
"sprung",1,"sprung","Late"
"square",1,"square","Late"
"strong",1,"strong","Late"
"strafe",1,"strafe","Late"
"thwart",1,"thwart","Late"
"blink",1,"blink","Late"
"sport",1,"sport","Late"
"splash",1,"splash","Late"
"crest",1,"crest","Late"
"bronze",1,"bronze","Late"
"flint",1,"flint","Late"
"clamp",1,"clamp","Late"
"french",1,"french","Late"
"swamp",1,"swamp","Late"
"dwelt",1,"dwelt","Late"
"storm",1,"storm","Late"
"drift",1,"drift","Late"
"angst",1,"angst","Late"
"plant",1,"plant","Late"
"flux",1,"flux","Late"
"swept",1,"swept","Late"
"sworn",1,"sworn","Late"
"friend",1,"friend","Late"
"sprang",1,"sprang","Late"
"squeeze",1,"squeeze","Late"
"plump",1,"plump","Late"
"flank",1,"flank","Late"
"scald",1,"scald","Late"
"crank",1,"crank","Late"
"strain",1,"strain","Late"
"blitz",1,"blitz","Late"
"stretch",1,"stretch","Late"
"text",1,"text","Late"
"dreamt",1,"dreamt","Late"
"print",1,"print","Late"
"swarm",1,"swarm","Late"
"stilt",1,"stilt","Late"
"glint",1,"glint","Late"
"tramp",1,"tramp","Late"
"smelt",1,"smelt","Late"
"stench",1,"stench","Late"
"cleft",1,"cleft","Late"
"strove",1,"strove","Late"
"scrap",1,"scrap","Late"
"prank",1,"prank","Late"
"blond",1,"blond","Late"
"trench",1,"trench","Late"
"slant",1,"slant","Late"
"brink",1,"brink","Late"
"priest",1,"priest","Late"
"scream",1,"scream","Late"
"screech",1,"screech","Late"
"svelte",1,"svelte","Late"
"thrift",1,"thrift","Late"
"branch",1,"branch","Late"
"strip",1,"strip","Late"
"squeak",1,"squeak","Late"
"stork",1,"stork","Late"
"stand",1,"stand","Late"
"stamp",1,"stamp","Late"
"sparse",1,"sparse","Late"
"warmth",1,"warmth","Late"
"corpse",1,"corpse","Late"
"strap",1,"strap","Late"
"twinge",1,"twinge","Late"
"stream",1,"stream","Late"
"trump",1,"trump","Late"
"jinx",1,"jinx","Late"
"stripe",1,"stripe","Late"
"trunk",1,"trunk","Late"
"stanch",1,"stanch","Late"
"scratch",1,"scratch","Late"
"stress",1,"stress","Late"
"string",1,"string","Late"
"fringe",1,"fringe","Late"
"blank",1,"blank","Late"
"strive",1,"strive","Late"
"next",1,"next","Late"
"splurge",1,"splurge","Late"
"blend",1,"blend","Late"
"slept",1,"slept","Late"
"scribe",1,"scribe","Late"
"waltz",1,"waltz","Late"
"grant",1,"grant","Late"
"strife",1,"strife","Late"
"sixth",1,"sixth","Late"
"flax",1,"flax","Late"
"tract",1,"tract","Late"
"clump",1,"clump","Late"
"breast",1,"breast","Late"
"scant",1,"scant","Late"
"tryst",1,"tryst","Late"
"grunt",1,"grunt","Late"
"thrust",1,"thrust","Late"
"brand",1,"brand","Late"
"blunt",1,"blunt","Late"
"spread",1,"spread","Late"
"prince",1,"prince","Late"
"christ",4,"crest","Late"
"snort",1,"snort","Late"
"brisk",1,"brisk","Late"
"quart",1,"quart","Late"
"spring",1,"spring","Late"
"twelve",1,"twelve","Late"
"blind",1,"blind","Late"
"drink",1,"drink","Late"
"scarf",1,"scarf","Late"
"drunk",1,"drunk","Late"
"starch",2,"sparse","Late"
"skulk",1,"skulk","Late"
"frank",1,"frank","Late"
"skunk",1,"skunk","Late"
"stance",1,"stance","Late"
"shrink",1,"shrink","Late"
"stealth",1,"stealth","Late"
"staunch",1,"staunch","Late"
"cramp",1,"cramp","Late"
"clench",1,"clench","Late"
"frost",1,"frost","Late"
"crypt",1,"crypt","Late"
"squirt",1,"squirt","Late"
"stunk",1,"stunk","Late"
"prompt",1,"prompt","Late"
"sphinx",1,"sphinx","Late"
"strict",1,"strict","Late"
"strand",1,"strand","Late"
"script",1,"script","Late"
"squint",1,"squint","Late"
"twelfth",1,"twelfth","Late"
"quartz",1,"quartz","Late"
"glimpse",1,"glimpse","Late"
"strange",1,"strange","Late"
"strength",1,"strength","Late"
"dam",2,"damn","Late"
"core",2,"corps","Late"
"lain",2,"lane","Late"
"cam",1,"cam","Late"
"chip",2,"ship","Late"
"peak",1,"peak","Late"
"shade",1,"shade","Late"
"wait",2,"weight","Late"
"mauve",1,"mauve","Late"
"watt",1,"watt","Late"
"did",1,"did","Late"
"long",1,"long","Late"
"cole",2,"coal","Late"
"jug",1,"jug","Late"
"fore",3,"four","Late"
"babe",1,"babe","Late"
"seal",1,"seal","Late"
"crow",1,"crow","Late"
"pawn",10,"wan","Late"
"sky",1,"sky","Late"
"verve",1,"verve","Late"
"catch",3,"cash","Late"
"heat",1,"heat","Late"
"ram",1,"ram","Late"
"hurl",1,"hurl","Late"
"limb",1,"limb","Late"
"dire",5,"dour","Late"
"pub",1,"pub","Late"
"pop",1,"pop","Late"
"pick",1,"pick","Late"
"wheat",6,"wed","Late"
"shuck",1,"shuck","Late"
"rang",1,"rang","Late"
"mile",1,"mile","Late"
"whiz",2,"will","Late"
"lewd",28,"lead","Late"
"deed",1,"deed","Late"
"lab",1,"lab","Late"
"void",1,"void","Late"
"three",1,"three","Late"
"moll",24,"mole","Late"
"mean",1,"mean","Late"
"germ",2,"gum","Late"
"run",1,"run","Late"
"fun",1,"fun","Late"
"fail",1,"fail","Late"
"heard",339,"hard","Late"
"route",2,"root","Late"
"lack",1,"lack","Late"
"hook",1,"hook","Late"
"cell",2,"sell","Late"
"chair",1,"chair","Late"
"jut",1,"jut","Late"
"game",1,"game","Late"
"gone",5,"cone","Late"
"gate",2,"gait","Late"
"feet",2,"feat","Late"
"hung",1,"hung","Late"
"perch",1,"perch","Late"
"wage",1,"wage","Late"
"home",1,"home","Late"
"teach",1,"teach","Late"
"worth",3,"worse","Late"
"dean",3,"den","Late"
"file",1,"file","Late"
"peat",1,"peat","Late"
"whit",2,"wit","Late"
"need",2,"knead","Late"
"young",68,"yawn","Late"
"dim",1,"dim","Late"
"wide",1,"wide","Late"
"pore",2,"pour","Late"
"talk",7,"tall","Late"
"wool",1,"wool","Late"
"shore",1,"shore","Late"
"cheek",1,"cheek","Late"
"late",1,"late","Late"
"car",1,"car","Late"
"might",10,"mitt","Late"
"deck",1,"deck","Late"
"white",2,"wide","Late"
"lap",1,"lap","Late"
"dale",1,"dale","Late"
"toll",1,"toll","Late"
"got",1,"got","Late"
"tar",1,"tar","Late"
"nurse",1,"nurse","Late"
"lien",2,"lean","Late"
"mew",1,"mew","Late"
"dell",1,"dell","Late"
"sash",1,"sash","Late"
"wore",2,"war","Late"
"sung",1,"sung","Late"
"lurch",1,"lurch","Late"
"verb",1,"verb","Late"
"your",2,"yore","Late"
"push",14,"pus","Late"
"cease",2,"seize","Late"
"pipe",1,"pipe","Late"
"lone",3,"lawn","Late"
"spout",1,"spout","Late"
"caste",13,"taste","Late"
"sax",1,"sax","Late"
"trade",1,"trade","Late"
"slam",1,"slam","Late"
"cliff",1,"cliff","Late"
"vent",1,"vent","Late"
"scoop",1,"scoop","Late"
"halt",1,"halt","Late"
"court",1,"court","Late"
"drive",1,"drive","Late"
"bust",1,"bust","Late"
"cold",1,"cold","Late"
"blush",1,"blush","Late"
"state",1,"state","Late"
"trash",1,"trash","Late"
"spite",1,"spite","Late"
"boost",1,"boost","Late"
"grove",1,"grove","Late"
"wart",1,"wart","Late"
"sox",1,"sox","Late"
"lump",1,"lump","Late"
"vamp",1,"vamp","Late"
"braille",3,"breeze","Late"
"find",1,"find","Late"
"trip",1,"trip","Late"
"groove",1,"groove","Late"
"flat",1,"flat","Late"
"weird",9,"weld","Late"
"wound",15,"want","Late"
"spun",1,"spun","Late"
"rasp",1,"rasp","Late"
"sleek",1,"sleek","Late"
"beast",1,"beast","Late"
"punch",1,"punch","Late"
"blob",1,"blob","Late"
"scout",1,"scout","Late"
"growl",19,"groan","Late"
"gasp",1,"gasp","Late"
"scan",1,"scan","Late"
"climb",8,"gleam","Late"
"switch",1,"switch","Late"
"train",1,"train","Late"
"joust",1,"joust","Late"
"bridge",1,"bridge","Late"
"dealt",1,"dealt","Late"
"press",1,"press","Late"
"borne",2,"born","Late"
"fund",1,"fund","Late"
"slim",1,"slim","Late"
"steer",1,"steer","Late"
"frock",1,"frock","Late"
"mind",1,"mind","Late"
"psalm",2,"pomp","Late"
"belt",1,"belt","Late"
"card",1,"card","Late"
"jump",1,"jump","Late"
"rump",1,"rump","Late"
"warn",2,"worn","Late"
"pint",5,"tint","Late"
"dost",1,"dost","Late"
"dunk",1,"dunk","Late"
"broad",1,"broad","Late"
"flare",2,"flair","Late"
"dial",198,"dill","Late"
"fluke",1,"fluke","Late"
"grim",1,"grim","Late"
"mast",1,"mast","Late"
"filth",2,"fill","Late"
"crown",1,"crown","Late"
"helm",1,"helm","Late"
"squirm",1,"squirm","Late"
"zounds",117,"since","Late"
"streak",1,"streak","Late"
"sponge",5,"staunch","Late"
"quaint",1,"quaint","Late"
"strode",1,"strode","Late"
"flask",1,"flask","Late"
"plunge",1,"plunge","Late"
"grasp",1,"grasp","Late"
"sprout",1,"sprout","Late"
"trance",3,"branch","Late"
"scalp",12,"scald","Late"
"plank",1,"plank","Late"
"spruce",1,"spruce","Late"
