"word","nearest_phon_rank","nearest_phon","stage"
"helm",12,"hen","Early"
"schnook",642,"slung","Early"
"sword",65,"sear","Early"
"drain",1,"drain","Early"
"sludge",13,"slung","Early"
"farm",2,"far","Early"
"fund",1,"fund","Early"
"change",28,"chain","Early"
"croon",1,"croon","Early"
"flair",11,"flail","Early"
"bleat",5,"bleed","Early"
"skit",4,"skin","Early"
"pierce",53,"pill","Early"
"brat",1,"brat","Early"
"club",2,"glum","Early"
"sink",2,"sin","Early"
"chant",1,"chant","Early"
"chord",93,"char","Early"
"kelp",6,"kill","Early"
"cluck",2,"clung","Early"
"waist",2,"waste","Early"
"frown",4,"throng","Early"
"marsh",2,"mar","Early"
"think",5,"thin","Early"
"snob",4,"slum","Early"
"crop",1,"crop","Early"
"creed",2,"green","Early"
"steep",22,"steam","Early"
"bliss",1,"bliss","Early"
"shunt",2,"shun","Early"
"daunt",2,"dent","Early"
"bind",1,"bind","Early"
"click",11,"cling","Early"
"wealth",8,"wheel","Early"
"glaze",2,"glean","Early"
"flare",2,"flair","Early"
"snuck",6,"slung","Early"
"breath",22,"breeze","Early"
"brief",24,"breeze","Early"
"greed",2,"green","Early"
"bark",3,"park","Early"
"trade",4,"train","Early"
"snoop",24,"slim","Early"
"faint",2,"feint","Early"
"card",5,"car","Early"
"cleat",9,"clean","Early"
"bard",4,"bar","Early"
"suite",42,"spin","Early"
"west",1,"west","Early"
"grin",1,"grin","Early"
"depth",70,"den","Early"
"chance",7,"chain","Early"
"slit",2,"slid","Early"
"cloak",53,"clan","Early"
"group",12,"groom","Early"
"troop",17,"true","Early"
"swine",1,"swine","Early"
"small",1,"small","Early"
"filth",10,"fill","Early"
"bend",2,"bent","Early"
"drip",1,"drip","Early"
"blot",1,"blot","Early"
"plumb",1,"plumb","Early"
"meant",2,"mean","Early"
"skirt",85,"skin","Early"
"funk",1,"funk","Early"
"drown",3,"drawn","Early"
"crack",2,"crass","Early"
"dost",1,"dost","Early"
"tripe",33,"trim","Early"
"cram",1,"cram","Early"
"rent",1,"rent","Early"
"drawn",1,"drawn","Early"
"flirt",138,"flint","Early"
"damp",1,"damp","Early"
"cox",13,"cost","Early"
"chart",2,"char","Early"
"stop",1,"stop","Early"
"punt",1,"punt","Early"
"stole",5,"stall","Early"
"glass",1,"glass","Early"
"star",1,"star","Early"
"gunk",2,"gun","Early"
"space",13,"stain","Early"
"pork",9,"part","Early"
"rind",1,"rind","Early"
"feast",8,"felt","Early"
"spat",2,"span","Early"
"tent",1,"tent","Early"
"tribe",29,"train","Early"
"spoil",8,"stone","Early"
"bust",1,"bust","Early"
"glove",27,"gloom","Early"
"veldt",45,"cell","Early"
"snug",8,"slung","Early"
"left",14,"less","Early"
"sweat",30,"spin","Early"
"broil",11,"brawn","Early"
"quite",11,"queen","Early"
"clap",1,"clap","Early"
"puke",1,"puke","Early"
"crab",2,"cram","Early"
"bald",2,"pall","Early"
"slab",4,"slam","Early"
"drape",57,"drain","Early"
"threat",8,"shrine","Early"
"bless",1,"bless","Early"
"valve",467,"fall","Early"
"flown",1,"flown","Early"
"born",8,"pour","Early"
"bench",10,"bean","Early"
"pure",1,"pure","Early"
"glean",1,"glean","Early"
"lymph",3,"limb","Early"
"ramp",1,"ramp","Early"
"barn",2,"par","Early"
"gripe",5,"grime","Early"
"hilt",1,"hilt","Early"
"plum",2,"plumb","Early"
"bluff",1,"bluff","Early"
"plot",2,"plod","Early"
"taunt",1,"taunt","Early"
"mask",2,"mast","Early"
"fort",5,"for","Early"
"crap",1,"crap","Early"
"crag",4,"crass","Early"
"phrase",11,"frill","Early"
"tend",3,"tent","Early"
"must",1,"must","Early"
"torch",62,"tar","Early"
"harsh",2,"hearth","Early"
"silk",3,"sill","Early"
"cinch",96,"kin","Early"
"dusk",3,"dust","Early"
"nest",1,"nest","Early"
"plume",13,"plumb","Early"
"rink",1,"rink","Early"
"bleed",1,"bleed","Early"
"preach",70,"breeze","Early"
"runt",1,"runt","Early"
"form",7,"far","Early"
"shank",24,"shin","Early"
"haunt",1,"haunt","Early"
"staid",20,"stain","Early"
"spool",5,"stall","Early"
"chrome",15,"throne","Early"
"fold",5,"fault","Early"
"forth",10,"for","Early"
"deft",28,"test","Early"
"gorge",24,"gore","Early"
"norm",8,"nor","Early"
"prep",1,"prep","Early"
"prick",1,"prick","Early"
"staff",10,"steam","Early"
"stone",1,"stone","Early"
"crease",5,"green","Early"
"grail",1,"grail","Early"
"glide",6,"glean","Early"
"blame",1,"blame","Early"
"fond",2,"font","Early"
"stag",9,"scan","Early"
"coarse",7,"corps","Early"
"suave",44,"slum","Early"
"mart",2,"mar","Early"
"scent",33,"sun","Early"
"trash",6,"trance","Early"
"probe",21,"prone","Early"
"film",1,"film","Early"
"slang",2,"sling","Early"
"wand",2,"want","Early"
"proud",13,"brawn","Early"
"loft",37,"loss","Early"
"slung",1,"slung","Early"
"craze",2,"crane","Early"
"whelp",5,"well","Early"
"joust",80,"chest","Early"
"dint",1,"dint","Early"
"darn",2,"tar","Early"
"troll",3,"drawn","Early"
"slim",1,"slim","Early"
"warm",7,"war","Early"
"wept",3,"weep","Early"
"shard",3,"shear","Early"
"stung",2,"slung","Early"
"spade",8,"stain","Early"
"grace",6,"graze","Early"
"swore",1,"swore","Early"
"bunch",5,"bun","Early"
"sketch",93,"spun","Early"
"grip",1,"grip","Early"
"course",5,"corps","Early"
"fruit",97,"frown","Early"
"swerve",310,"thread","Early"
"clause",7,"glen","Early"
"pride",2,"brain","Early"
"mark",2,"mar","Early"
"fright",10,"shrine","Early"
"slick",12,"sling","Early"
"cruise",46,"grin","Early"
"chest",1,"chest","Early"
"pons",25,"pawn","Early"
"sent",2,"scent","Early"
"school",11,"stall","Early"
"mute",53,"meant","Early"
"thrush",14,"shrine","Early"
"swung",2,"spun","Early"
"hence",2,"hen","Early"
"float",9,"flown","Early"
"spine",2,"spin","Early"
"climb",3,"gleam","Early"
"cast",2,"caste","Early"
"stick",44,"sting","Early"
"cent",5,"tent","Early"
"sleep",11,"sling","Early"
"grouch",123,"grease","Early"
"wrist",1,"wrist","Early"
"scoop",64,"spoon","Early"
"shark",4,"shear","Early"
"snatch",77,"sling","Early"
"weird",24,"well","Early"
"fiend",4,"fine","Early"
"tread",3,"train","Early"
"prop",1,"prop","Early"
"dwell",3,"glen","Early"
"milk",4,"mint","Early"
"spook",92,"spoon","Early"
"punch",7,"pun","Early"
"dense",4,"den","Early"
"mule",1,"mule","Early"
"shift",85,"shin","Early"
"drab",2,"dram","Early"
"slum",1,"slum","Early"
"warn",4,"war","Early"
"golf",45,"gall","Early"
"snout",16,"slung","Early"
"crave",24,"craze","Early"
"store",1,"store","Early"
"scourge",79,"spun","Early"
"romp",1,"romp","Early"
"corn",6,"car","Early"
"sphere",127,"spun","Early"
"lens",7,"lent","Early"
"crush",2,"crust","Early"
"slam",2,"slim","Early"
"clung",1,"clung","Early"
"crawl",1,"crawl","Early"
"flat",1,"flat","Early"
"ninth",2,"nine","Early"
"nymph",1,"nymph","Early"
"stave",35,"stain","Early"
"swap",2,"spa","Early"
"freak",28,"thread","Early"
"round",10,"wren","Early"
"groove",21,"bruise","Early"
"farce",6,"far","Early"
"smug",7,"swum","Early"
"scour",160,"score","Early"
"swarm",13,"swore","Early"
"brisk",9,"bride","Early"
"crisp",4,"grin","Early"
"stunk",7,"slung","Early"
"ground",16,"green","Early"
"grunt",1,"grunt","Early"
"crunch",8,"grunt","Early"
"squirm",29,"strung","Early"
"prank",3,"bran","Early"
"smart",58,"skull","Early"
"crept",90,"creed","Early"
"french",10,"shrine","Early"
"squire",123,"strung","Early"
"breadth",8,"breeze","Early"
"splurge",94,"strung","Early"
"string",1,"string","Early"
"warmth",96,"war","Early"
"scribe",30,"screen","Early"
"start",57,"slung","Early"
"stark",110,"slung","Early"
"blitz",26,"blind","Early"
"stunt",2,"slung","Early"
"stanch",32,"sling","Early"
"flange",32,"flint","Early"
"flex",88,"fleet","Early"
"squat",18,"stunt","Early"
"tract",28,"trance","Early"
"stork",148,"slum","Early"
"zounds",774,"zen","Early"
"quince",3,"queen","Early"
"thwart",10,"floor","Early"
"plunge",8,"blunt","Early"
"blank",4,"plan","Early"
"square",59,"strung","Early"
"strode",31,"string","Early"
"scalp",72,"swan","Early"
"blimp",1,"blimp","Early"
"squad",3,"spleen","Early"
"sprig",10,"string","Early"
"priest",5,"prize","Early"
"smelt",32,"smell","Early"
"blanch",22,"plain","Early"
"blast",3,"plant","Early"
"quench",2,"queen","Early"
"stench",5,"slung","Early"
"crux",54,"trot","Early"
"waltz",18,"wall","Early"
"strung",2,"string","Early"
"scorn",16,"store","Early"
"dreamt",7,"drown","Early"
"strove",50,"screen","Early"
"print",1,"print","Early"
"starve",472,"slum","Early"
"crank",4,"grant","Early"
"spruce",24,"screen","Early"
"svelte",75,"slung","Early"
"twist",5,"twin","Early"
"frank",1,"frank","Early"
"swift",30,"spin","Early"
"street",5,"string","Early"
"stilt",8,"sling","Early"
"stance",20,"sling","Early"
"stretch",16,"stress","Early"
"midst",36,"mince","Early"
"strike",27,"string","Early"
"tramp",4,"trim","Early"
"crust",1,"crust","Early"
"grind",6,"grin","Early"
"frost",5,"thread","Early"
"strut",1,"strut","Early"
"squeeze",2,"spleen","Early"
"thrift",58,"shrine","Early"
"dwarf",80,"glare","Early"
"strip",11,"string","Early"
"slump",3,"slum","Early"
"trunk",1,"trunk","Early"
"spread",6,"screen","Early"
"cramp",3,"cram","Early"
"blind",1,"blind","Early"
"stress",2,"string","Early"
"corpse",78,"car","Early"
"flint",1,"flint","Early"
"flask",10,"slant","Early"
"trench",5,"drown","Early"
"strain",3,"string","Early"
"stump",4,"slum","Early"
"glint",1,"glint","Early"
"trial",84,"train","Early"
"grant",1,"grant","Early"
"drink",3,"drown","Early"
"grist",1,"grist","Early"
"trump",3,"drum","Early"
"stroke",56,"string","Early"
"cleft",34,"please","Early"
"skunk",6,"spun","Early"
"trust",1,"trust","Early"
"front",2,"throng","Early"
"spleen",1,"spleen","Early"
"shrink",3,"shrine","Early"
"skulk",12,"spun","Early"
"clamp",4,"clam","Early"
"christ",22,"shrine","Early"
"scrim",1,"scrim","Early"
"draft",64,"dress","Early"
"scant",7,"skin","Early"
"squeak",42,"spleen","Early"
"spent",4,"spin","Early"
"next",350,"nest","Early"
"squash",109,"spleen","Early"
"clinch",20,"glean","Early"
"branch",9,"bran","Early"
"grand",2,"grant","Early"
"drunk",3,"drown","Early"
"trend",2,"drown","Early"
"craft",33,"crass","Early"
"struck",17,"string","Early"
"screen",1,"screen","Early"
"blunt",1,"blunt","Early"
"scrap",22,"scrim","Early"
"sworn",25,"store","Early"
"grasp",6,"grass","Early"
"flax",33,"flat","Early"
"quart",1,"quart","Early"
"stamp",12,"slim","Early"
"brand",3,"bran","Early"
"fuel",138,"feud","Early"
"scratch",51,"screen","Early"
"sprang",4,"screen","Early"
"slept",27,"slice","Early"
"friend",27,"shrine","Early"
"thrust",3,"shrine","Early"
"sprite",16,"screen","Early"
"bland",1,"bland","Early"
"starch",290,"slung","Early"
"trance",12,"drown","Early"
"tempt",106,"din","Early"
"swept",91,"speed","Early"
"strong",10,"string","Early"
"twinge",36,"plain","Early"
"swank",18,"span","Early"
"slant",1,"slant","Early"
"scrub",9,"strung","Early"
"crest",2,"press","Early"
"screech",34,"screen","Early"
"scream",6,"screen","Early"
"split",2,"spleen","Early"
"glance",10,"glean","Early"
"scald",25,"stall","Early"
"flux",22,"flood","Early"
"jinx",223,"gin","Early"
"spring",3,"string","Early"
"stripe",32,"string","Early"
"plant",1,"plant","Early"
"stride",6,"string","Early"
"text",299,"test","Early"
"scarce",231,"swirl","Early"
"blend",1,"blend","Early"
"strap",23,"string","Early"
"dwelt",35,"glen","Early"
"streak",19,"string","Early"
"flank",6,"slant","Early"
"breast",2,"breeze","Early"
"graft",45,"grass","Early"
"sprung",3,"strung","Early"
"shrimp",3,"shrine","Early"
"scarf",36,"star","Early"
"swamp",3,"swim","Early"
"stand",12,"sling","Early"
"stint",2,"sling","Early"
"straight",17,"stress","Early"
"brink",3,"bring","Early"
"clump",4,"glum","Early"
"angst",561,"miss","Early"
"storm",54,"slum","Early"
"spend",8,"spin","Early"
"drank",3,"drown","Early"
"strait",17,"string","Early"
"blond",1,"blond","Early"
"fringe",27,"shrine","Early"
"strafe",38,"strain","Early"
"sparse",90,"skull","Early"
"strife",30,"string","Early"
"sprout",16,"screen","Early"
"sport",11,"store","Early"
"quaint",1,"quaint","Early"
"sprawl",18,"screen","Early"
"squeal",3,"spleen","Early"
"prince",10,"grin","Early"
"squawk",43,"spleen","Early"
"sixth",46,"since","Early"
"tryst",1,"tryst","Early"
"spark",5,"star","Early"
"length",58,"lens","Early"
"stroll",26,"string","Early"
"plump",3,"plumb","Early"
"squirt",53,"strung","Early"
"crypt",35,"grit","Early"
"stream",4,"string","Early"
"splash",30,"spleen","Early"
"strewn",9,"string","Early"
"splice",7,"spleen","Early"
"staunch",40,"slung","Early"
"stealth",27,"slung","Early"
"brunt",1,"brunt","Early"
"scrape",51,"screen","Early"
"squint",5,"spleen","Early"
"sphinx",157,"spin","Early"
"strange",15,"string","Early"
"glimpse",13,"blimp","Early"
"twelfth",223,"please","Early"
"quartz",2,"quart","Early"
"strand",11,"string","Early"
"script",45,"screen","Early"
"prompt",120,"brawn","Early"
"strict",34,"string","Early"
"strength",10,"stress","Early"
"chin",2,"shin","Early"
"jig",20,"chin","Early"
"rich",11,"writhe","Early"
"lore",1,"lore","Early"
"loon",2,"lawn","Early"
"path",8,"past","Early"
"pig",2,"pin","Early"
"hair",4,"here","Early"
"faith",60,"feint","Early"
"height",84,"shin","Early"
"hate",6,"haze","Early"
"death",78,"den","Early"
"veer",111,"wear","Early"
"sup",1,"sup","Early"
"dull",1,"dull","Early"
"shape",179,"shim","Early"
"heck",9,"hick","Early"
"jog",2,"shod","Early"
"gear",3,"care","Early"
"gibe",243,"kin","Early"
"tape",27,"team","Early"
"cheese",5,"gel","Early"
"teen",1,"teen","Early"
"tail",3,"teen","Early"
"peck",6,"pick","Early"
"hip",1,"hip","Early"
"leak",23,"lid","Early"
"dog",211,"doll","Early"
"chap",6,"shop","Early"
"tore",1,"tore","Early"
"ghoul",58,"chore","Early"
"gym",22,"calm","Early"
"herd",51,"hull","Early"
"done",32,"dawn","Early"
"wise",2,"whiz","Early"
"tile",4,"till","Early"
"wash",2,"was","Early"
"nip",1,"nip","Early"
"gag",9,"can","Early"
"bowl",8,"ball","Early"
"tough",507,"pawn","Early"
"oops",648,"watt","Early"
"rap",2,"wrap","Early"
"pus",2,"punt","Early"
"moth",7,"moss","Early"
"soak",263,"sod","Early"
"pad",12,"pant","Early"
"jag",10,"sham","Early"
"let",2,"lead","Early"
"big",9,"pin","Early"
"curl",1,"curl","Early"
"mood",12,"moan","Early"
"gall",1,"gall","Early"
"lath",3,"lass","Early"
"feed",10,"fen","Early"
"yam",14,"whim","Early"
"yacht",292,"has","Early"
"hob",2,"hop","Early"
"duck",2,"tuck","Early"
"bus",8,"punt","Early"
"nope",44,"known","Early"
"axe",121,"hiss","Early"
"boot",19,"bolt","Early"
"wad",3,"want","Early"
"cone",1,"cone","Early"
"corps",2,"car","Early"
"deal",3,"dell","Early"
"rag",5,"ran","Early"
"wreak",48,"rod","Early"
"bare",7,"par","Early"
"cage",44,"kin","Early"
"lag",4,"lad","Early"
"code",9,"cole","Early"
"sewn",77,"sun","Early"
"loop",7,"lob","Early"
"rode",21,"rod","Early"
"sob",1,"sob","Early"
"sheep",38,"shim","Early"
"core",3,"car","Early"
"soap",120,"sob","Early"
"white",23,"win","Early"
"wrong",9,"run","Early"
"raise",1,"raise","Early"
"cane",3,"keen","Early"
"act",1,"act","Early"
"rug",7,"run","Early"
"king",2,"kin","Early"
"hear",4,"hare","Early"
"floe",4,"flown","Early"
"maze",3,"mane","Early"
"whorl",32,"wall","Early"
"rough",101,"rod","Early"
"cook",10,"cod","Early"
"chair",4,"char","Early"
"quiz",4,"queen","Early"
"sense",7,"sin","Early"
"grass",1,"grass","Early"
"drought",40,"drown","Early"
"grape",7,"gray","Early"
"blade",3,"plain","Early"
"snap",11,"slam","Early"
"drive",18,"drain","Early"
"twitch",127,"plain","Early"
"duel",941,"dull","Early"
"spoof",55,"stone","Early"
"grill",2,"grille","Early"
"wharf",37,"war","Early"
"mold",6,"mall","Early"
"dark",3,"tar","Early"
"trout",21,"drawn","Early"
"brick",2,"brig","Early"
"gruff",1,"gruff","Early"
"praise",2,"brain","Early"
"bruise",30,"bread","Early"
"north",7,"nor","Early"
"broom",2,"brawn","Early"
"blithe",14,"blind","Early"
"bulb",10,"bun","Early"
"sneer",11,"smell","Early"
"gulf",49,"gull","Early"
"pram",1,"pram","Early"
"gist",26,"kilt","Early"
"melt",1,"melt","Early"
"self",73,"sill","Early"
"zinc",88,"sin","Early"
"stalk",215,"sling","Early"
"sleet",2,"slid","Early"
"sox",8,"cyst","Early"
"still",1,"still","Early"
"truth",121,"dress","Early"
"class",1,"class","Early"
"beast",2,"bent","Early"
"gust",1,"gust","Early"
"spell",3,"steal","Early"
"meld",2,"melt","Early"
"spot",1,"spot","Early"
"sweet",11,"steed","Early"
"cask",4,"caste","Early"
"scale",12,"steal","Early"
"tense",14,"den","Early"
"dance",23,"dean","Early"
"yield",51,"wheel","Early"
"land",1,"land","Early"
"wilt",1,"wilt","Early"
"drug",5,"drum","Early"
"paunch",30,"bent","Early"
"bold",3,"bald","Early"
"swath",101,"swan","Early"
"croak",68,"croon","Early"
"force",7,"for","Early"
"plus",1,"plus","Early"
"colt",2,"call","Early"
"halt",2,"hilt","Early"
"part",2,"par","Early"
"brave",9,"brain","Early"
"smell",1,"smell","Early"
"state",28,"stain","Early"
"guard",1,"guard","Early"
"desk",11,"test","Early"
"hoist",10,"host","Early"
"soft",10,"sod","Early"
"lounge",63,"lent","Early"
"cant",1,"cant","Early"
"twin",1,"twin","Early"
"bolt",4,"ball","Early"
"grid",2,"grin","Early"
"felt",1,"felt","Early"
"queer",2,"quell","Early"
"bloom",1,"bloom","Early"
"spree",8,"screen","Early"
"braille",2,"brain","Early"
"draught",235,"drown","Early"
"sponge",97,"swan","Early"
"blink",2,"blind","Early"
"drift",34,"dry","Early"
"strive",23,"string","Early"
"gland",2,"glean","Early"
"twelve",150,"please","Early"
"snort",195,"slung","Early"
"bronze",14,"brawn","Early"
"plank",6,"plan","Early"
"stink",9,"sling","Early"
"quest",2,"quell","Early"
"clench",12,"glen","Early"
"squall",3,"spleen","Early"
