"word","nearest_phon_rank","nearest_phon","stage"
"stench",1562,"touch","Early"
"step",255,"tip","Early"
"stew",8,"spa","Early"
"stick",7,"tick","Early"
"stiff",1,"stiff","Early"
"stilt",605,"kit","Early"
"sting",199,"tin","Early"
"stint",401,"tin","Early"
"stir",12,"spa","Early"
"stitch",23,"pitch","Early"
"stock",26,"tuck","Early"
"stole",521,"spa","Early"
"stone",1116,"spa","Early"
"stood",544,"top","Early"
"stool",769,"spa","Early"
"stoop",292,"top","Early"
"stop",7,"top","Early"
"store",770,"spa","Early"
"stork",1919,"spa","Early"
"storm",1862,"spa","Early"
"stout",212,"top","Early"
"stove",1433,"top","Early"
"stow",4,"spa","Early"
"strafe",2190,"chip","Early"
"straight",1355,"shit","Early"
"strain",2119,"shit","Early"
"strait",1674,"shit","Early"
"strand",2489,"shit","Early"
"strange",2619,"shit","Early"
"strap",745,"chip","Early"
"straw",84,"tree","Early"
"stray",230,"tree","Early"
"streak",591,"chick","Early"
"stream",1032,"chip","Early"
"street",839,"shit","Early"
"strength",2616,"shut","Early"
"stress",1872,"piss","Early"
"stretch",1485,"shit","Early"
"strewn",2058,"shit","Early"
"strict",1104,"shit","Early"
"stride",790,"shit","Early"
"strife",756,"writhe","Early"
"strike",79,"chick","Early"
"string",688,"shit","Early"
"strip",41,"chip","Early"
"stripe",122,"rip","Early"
"strode",2292,"shot","Early"
"stroke",957,"chalk","Early"
"stroll",2299,"shot","Early"
"strong",2154,"shot","Early"
"strove",2448,"chop","Early"
"struck",161,"chuck","Early"
"strung",825,"shut","Early"
"strut",174,"shut","Early"
"stub",60,"tuck","Early"
"stuck",5,"tuck","Early"
"stud",94,"tuck","Early"
"stuff",4,"tough","Early"
"stump",97,"cup","Early"
"stung",114,"tuck","Early"
"stunk",763,"tuck","Early"
"stunt",383,"ton","Early"
"style",172,"spy","Early"
"suave",786,"sup","Early"
"sub",2,"sup","Early"
"such",1,"such","Early"
"suck",1,"suck","Early"
"suede",1851,"sit","Early"
"suit",154,"sit","Early"
"suite",678,"sit","Early"
"sulk",265,"suck","Early"
"sum",2,"some","Early"
"sun",2,"son","Early"
"sung",14,"son","Early"
"sunk",181,"suck","Early"
"sure",718,"such","Early"
"surf",28,"such","Early"
"surge",5,"such","Early"
"svelte",2073,"piss","Early"
"swam",379,"spa","Early"
"swamp",427,"whip","Early"
"swan",178,"spa","Early"
"swank",1455,"wick","Early"
"swap",52,"whip","Early"
"swarm",2003,"spa","Early"
"sway",26,"whit","Early"
"swear",1119,"which","Early"
"sweat",406,"whit","Early"
"sweep",42,"whip","Early"
"swell",360,"will","Early"
"swept",787,"whip","Early"
"swerve",184,"what","Early"
"swift",132,"wish","Early"
"swig",58,"wick","Early"
"swim",13,"whim","Early"
"swine",159,"win","Early"
"swing",144,"win","Early"
"swipe",75,"whip","Early"
"swirl",118,"will","Early"
"switch",26,"which","Early"
"swoop",186,"spa","Early"
"sword",1779,"spa","Early"
"swore",556,"wash","Early"
"sworn",2072,"what","Early"
"swum",18,"what","Early"
"swung",140,"what","Early"
"tab",40,"top","Early"
"tack",2,"tick","Early"
"tact",330,"tick","Early"
"tag",46,"tick","Early"
"taint",955,"tin","Early"
"take",35,"tick","Early"
"tale",265,"till","Early"
"talk",197,"top","Early"
"tall",68,"till","Early"
"tame",290,"tip","Early"
"tamp",96,"tip","Early"
"tan",8,"tin","Early"
"tang",107,"tin","Early"
"tank",569,"tick","Early"
"tap",3,"top","Early"
"tar",5,"touch","Early"
"tart",588,"top","Early"
"task",310,"tick","Early"
"taste",714,"kiss","Early"
"taught",170,"tick","Early"
"taunt",920,"kit","Early"
"taut",214,"tip","Early"
"tax",84,"tick","Early"
"teach",1,"teach","Early"
"teak",8,"tick","Early"
"team",6,"tip","Early"
"tear",520,"touch","Early"
"tease",26,"piss","Early"
"tech",88,"tip","Early"
"teeth",3,"tip","Early"
"tell",33,"till","Early"
"tempt",969,"tip","Early"
"ten",146,"tin","Early"
"tend",1111,"tin","Early"
"tent",738,"sit","Early"
"tenth",956,"tip","Early"
"term",90,"touch","Early"
"terse",28,"touch","Early"
"test",386,"piss","Early"
"text",897,"tick","Early"
"than",136,"thin","Early"
"thank",520,"thick","Early"
"that",87,"shot","Early"
"theft",554,"hiss","Early"
"their",1098,"hitch","Early"
"them",448,"ship","Early"
"theme",22,"ship","Early"
"then",403,"thin","Early"
"thence",1036,"thin","Early"
"there",822,"hush","Early"
"these",166,"hiss","Early"
"thick",1,"thick","Early"
"thief",29,"ship","Early"
"thin",1,"thin","Early"
"thine",76,"thin","Early"
"thing",11,"thin","Early"
"think",292,"thick","Early"
"third",170,"shut","Early"
"thirst",20,"oust","Early"
"this",6,"hiss","Early"
"thong",329,"shot","Early"
"thorn",1391,"thumb","Early"
"those",596,"shot","Early"
"thought",49,"shot","Early"
"thrash",385,"posh","Early"
"thread",1586,"shit","Early"
"threat",1056,"shit","Early"
"three",1,"three","Early"
"threw",31,"three","Early"
"thrice",411,"shit","Early"
"thrift",1134,"ship","Early"
"thrill",694,"shit","Early"
"thrive",819,"ship","Early"
"throat",1101,"shot","Early"
"throne",1624,"shot","Early"
"throng",1787,"shot","Early"
"through",54,"shot","Early"
"throw",14,"shot","Early"
"thrown",1421,"shot","Early"
"thru",40,"shut","Early"
"thrush",54,"lush","Early"
"thrust",445,"shut","Early"
"thud",11,"shut","Early"
"thug",10,"shuck","Early"
"thumb",1,"thumb","Early"
"thump",19,"hum","Early"
"thus",7,"shut","Early"
"thwart",1915,"wash","Early"
"tick",1,"tick","Early"
"tide",43,"sit","Early"
"tight",4,"tick","Early"
"till",1,"till","Early"
"tilt",125,"sit","Early"
"time",6,"tip","Early"
"tin",1,"tin","Early"
"tint",26,"tin","Early"
"tip",1,"tip","Early"
"tire",563,"tip","Early"
"toad",263,"top","Early"
"toast",698,"caught","Early"
"toil",448,"till","Early"
"told",1199,"caught","Early"
"toll",72,"pall","Early"
"tomb",64,"top","Early"
"tome",226,"top","Early"
"ton",1,"ton","Early"
"tone",284,"tin","Early"
"tong",352,"ton","Early"
"tongue",15,"tuck","Early"
"took",4,"tick","Early"
"tool",166,"top","Early"
"toot",31,"top","Early"
"tooth",44,"tip","Early"
"top",1,"top","Early"
"torch",274,"touch","Early"
"torn",1437,"touch","Early"
"torque",921,"touch","Early"
"toss",34,"pus","Early"
"tote",95,"caught","Early"
"touch",1,"touch","Early"
"tour",288,"touch","Early"
"tout",8,"top","Early"
"town",42,"top","Early"
"trace",1579,"shit","Early"
"track",382,"chick","Early"
"tract",1778,"shit","Early"
"trade",2150,"shit","Early"
"trail",2013,"shit","Early"
"train",1867,"shit","Early"
"trait",1479,"shit","Early"
"tramp",1150,"chip","Early"
"trance",2133,"shit","Early"
"trap",480,"ship","Early"
"trash",458,"wish","Early"
"tray",202,"shit","Early"
"tread",1726,"shit","Early"
"treat",667,"shit","Early"
"tree",13,"shit","Early"
"trench",2320,"shit","Early"
"trend",2459,"shut","Early"
"trial",2463,"shit","Early"
"tribe",676,"ship","Early"
"trick",126,"chick","Early"
"trig",539,"chick","Early"
"trill",799,"shit","Early"
"trim",201,"ship","Early"
"trip",54,"ship","Early"
"tripe",172,"ship","Early"
"trite",378,"shit","Early"
"troll",1853,"shot","Early"
"troop",985,"chop","Early"
"trot",233,"shot","Early"
"trough",1546,"shot","Early"
"troup",928,"chop","Early"
"troupe",1099,"chop","Early"
"truce",1035,"shut","Early"
"truck",109,"chuck","Early"
"true",55,"writ","Early"
"trump",426,"chum","Early"
"trunk",1611,"chuck","Early"
"trust",561,"shut","Early"
"try",1,"try","Early"
"tryst",695,"piss","Early"
"tsar",273,"such","Early"
"tub",5,"sup","Early"
"tube",267,"tip","Early"
"tuck",1,"tuck","Early"
"tug",5,"tuck","Early"
"tune",213,"ton","Early"
"turf",26,"touch","Early"
"turn",50,"touch","Early"
"tusk",56,"tuck","Early"
"twain",1135,"whit","Early"
"tweed",560,"whit","Early"
"twelfth",2072,"what","Early"
"twice",250,"whit","Early"
"twinge",1140,"win","Early"
"twist",247,"piss","Early"
"type",2,"tip","Early"
"use",334,"pus","Early"
"vail",1030,"whit","Early"
"vain",858,"thin","Early"
"vale",938,"hot","Early"
"valve",1994,"hiss","Early"
"vamp",664,"pop","Early"
"van",275,"thin","Early"
"vase",626,"piss","Early"
"vast",334,"ask","Early"
"vault",1707,"hot","Early"
"veal",412,"hit","Early"
"veil",1203,"whit","Early"
"vein",1010,"thin","Early"
"vent",1296,"hut","Early"
"verb",784,"hush","Early"
"verge",100,"such","Early"
"verse",120,"hush","Early"
"verve",443,"hush","Early"
"vest",922,"hiss","Early"
"vet",551,"hit","Early"
"vex",980,"thick","Early"
"vice",104,"piss","Early"
"view",1499,"whit","Early"
"vile",355,"piss","Early"
"vine",160,"thin","Early"
"vise",35,"piss","Early"
"voice",863,"piss","Early"
"void",1319,"watt","Early"
"volt",1503,"hot","Early"
"vote",645,"shot","Early"
"vouch",315,"watch","Early"
"vue",1572,"what","Early"
"wade",513,"whit","Early"
"wag",79,"wick","Early"
"wage",475,"wick","Early"
"wail",224,"whit","Early"
"waist",608,"whit","Early"
"wait",106,"whit","Early"
"waive",226,"wish","Early"
"wake",32,"wick","Early"
"walk",202,"watt","Early"
"wall",54,"will","Early"
"waltz",1209,"watt","Early"
"wan",2,"win","Early"
"wand",170,"and","Early"
"wane",261,"win","Early"
"want",64,"whit","Early"
"war",168,"wash","Early"
"ward",1319,"wash","Early"
"ware",169,"wash","Early"
"warm",1202,"wash","Early"
"warmth",1450,"what","Early"
"warn",1589,"wash","Early"
"warp",924,"wash","Early"
"wart",1219,"wash","Early"
"was",23,"watt","Early"
"wasp",91,"watt","Early"
"waste",502,"piss","Early"
"watch",1,"watch","Early"
"watt",3,"whit","Early"
"wave",371,"whiff","Early"
"wax",155,"wick","Early"
"weak",5,"wick","Early"
"wealth",311,"what","Early"
"wear",407,"wish","Early"
"weave",18,"whiff","Early"
"web",138,"whip","Early"
"wed",174,"whit","Early"
"wedge",201,"whit","Early"
"weed",25,"whit","Early"
"week",6,"wick","Early"
"weep",5,"whip","Early"
"weight",93,"whit","Early"
"weird",1013,"will","Early"
"welch",764,"which","Early"
"weld",871,"what","Early"
"well",23,"will","Early"
"welt",493,"what","Early"
"went",334,"whit","Early"
"wept",281,"whip","Early"
"west",170,"whit","Early"
"wet",32,"whit","Early"
"whack",28,"wick","Early"
"what",16,"watt","Early"
"wheat",9,"whit","Early"
"wheel",67,"whit","Early"
"when",248,"whit","Early"
"whence",786,"whit","Early"
"where",464,"wash","Early"
"which",4,"wish","Early"
"whiff",1,"whiff","Early"
"whig",19,"wick","Early"
"while",72,"whit","Early"
"whim",2,"whip","Early"
"whine",40,"whit","Early"
"whip",1,"whip","Early"
"whirl",55,"will","Early"
"whit",1,"whit","Early"
"whiz",16,"whit","Early"
"whole",150,"watt","Early"
"whom",356,"hop","Early"
"whoop",86,"whip","Early"
"whoosh",99,"wash","Early"
"whore",324,"wash","Early"
"whose",277,"watt","Early"
"wick",1,"wick","Early"
"wide",26,"whit","Early"
"width",294,"whit","Early"
"wield",619,"whit","Early"
"wife",6,"whiff","Early"
"wig",7,"wick","Early"
"wild",601,"whit","Early"
"will",1,"will","Early"
"win",1,"win","Early"
"wind",291,"win","Early"
"wine",7,"win","Early"
"wing",16,"win","Early"
"wink",174,"wick","Early"
"wipe",6,"whip","Early"
"wire",335,"wish","Early"
"wish",1,"wish","Early"
"wisp",30,"whit","Early"
"wit",2,"whit","Early"
"witch",2,"which","Early"
"with",30,"whit","Early"
"woke",16,"watt","Early"
"wolf",993,"wash","Early"
"womb",97,"palm","Early"
"won",4,"wan","Early"
"wont",945,"watt","Early"
"wood",57,"watt","Early"
"wool",18,"whit","Early"
"word",240,"what","Early"
"wore",37,"wash","Early"
"work",45,"what","Early"
"world",126,"and","Early"
"worm",129,"one","Early"
"worn",1279,"one","Early"
"worse",36,"wash","Early"
"worst",67,"what","Early"
"worth",38,"wash","Early"
"would",83,"watt","Early"
"wound",486,"watt","Early"
"wove",305,"wash","Early"
"wrack",322,"chick","Early"
"wrap",259,"chip","Early"
"wrath",571,"shot","Early"
"wreath",276,"shit","Early"
"wreck",871,"chick","Early"
"wren",1138,"shit","Early"
"wrest",1447,"piss","Early"
"wring",561,"shit","Early"
"wrist",280,"piss","Early"
"writ",62,"shit","Early"
"write",286,"shit","Early"
"writhe",28,"pith","Early"
"wrote",913,"shot","Early"
"wrought",632,"shot","Early"
"yak",79,"chick","Early"
"yang",587,"shot","Early"
"yank",1056,"chalk","Early"
"yard",1340,"wash","Early"
"yarn",1658,"wash","Early"
"yawn",601,"shot","Early"
"year",428,"wish","Early"
"yearn",719,"what","Early"
"yeast",520,"piss","Early"
"yell",260,"chill","Early"
"yelp",1232,"what","Early"
"yen",493,"what","Early"
"yes",261,"shit","Early"
"yet",258,"whit","Early"
"yoke",259,"shock","Early"
"yolk",751,"shot","Early"
"yon",58,"shot","Early"
"yore",470,"wash","Early"
"york",1791,"chuck","Early"
"young",375,"shut","Early"
"your",1015,"wash","Early"
"youth",331,"wash","Early"
"zeal",250,"sit","Early"
"zen",480,"sin","Early"
"zest",834,"hiss","Early"
"zing",134,"sin","Early"
"zip",9,"sip","Early"
"zone",645,"hot","Early"
"zounds",1938,"and","Early"
"dork",1757,"touch","Early"
"bilge",885,"piss","Early"
"muss",2,"pus","Early"
"fiche",9,"wish","Early"
"tog",6,"top","Early"
"rime",132,"shim","Early"
"laze",612,"sit","Early"
"runt",403,"shut","Early"
"souse",3,"sit","Early"
"git",5,"kit","Early"
"rend",2069,"and","Early"
"squaw",4,"watt","Early"
"rheum",1675,"ship","Early"
"clod",955,"lot","Early"
"manse",769,"piss","Early"
"zit",16,"sit","Early"
"chive",104,"chip","Early"
"retch",629,"which","Early"
"phage",1068,"shit","Early"
"gunk",615,"cut","Early"
"hasp",106,"hat","Early"
"sprig",485,"chick","Early"
"bleat",380,"lit","Early"
"shoal",370,"shot","Early"
"yawl",466,"shot","Early"
"whelp",935,"what","Early"
"nape",441,"tip","Early"
"cud",7,"cut","Early"
"scrim",65,"shim","Early"
"crag",1069,"chick","Early"
"wretch",752,"which","Early"
"thwack",165,"wick","Early"
"jape",585,"chip","Early"
"clove",1262,"lop","Early"
"frappe",940,"chip","Early"
"veldt",448,"and","Early"
"letch",135,"touch","Early"
"tyme",3,"tip","Early"
"act",19,"pit","Early"
"axe",64,"sick","Early"
"bare",834,"posh","Early"
"beast",421,"piss","Early"
"big",43,"pick","Early"
"blade",1744,"sit","Early"
"blink",1314,"sick","Early"
"blithe",716,"lit","Early"
"bloom",1241,"sop","Early"
"bold",1824,"pot","Early"
"bolt",1495,"pot","Early"
"boot",235,"pot","Early"
"bowl",437,"pot","Early"
"braille",2357,"shit","Early"
"brave",1901,"writhe","Early"
"brick",240,"chick","Early"
"bronze",2270,"shot","Early"
"broom",1648,"shop","Early"
"bruise",1623,"shit","Early"
"bulb",963,"putt","Early"
"bus",4,"pus","Early"
"cage",631,"kit","Early"
"cane",407,"kit","Early"
"cant",215,"kit","Early"
"cask",268,"caught","Early"
"chair",603,"chill","Early"
"chap",4,"chop","Early"
"cheese",54,"hiss","Early"
"chin",1,"chin","Early"
"class",209,"kiss","Early"
"clench",1769,"lit","Early"
"code",402,"caught","Early"
"colt",799,"caught","Early"
"cone",274,"caught","Early"
"cook",8,"cock","Early"
"core",132,"caught","Early"
"corps",155,"cop","Early"
"croak",1139,"chalk","Early"
"curl",7,"cull","Early"
"dance",895,"tin","Early"
"dark",1178,"touch","Early"
"deal",245,"tip","Early"
"death",232,"tip","Early"
"desk",1042,"tick","Early"
"dog",567,"top","Early"
"done",66,"tin","Early"
"draught",2415,"shot","Early"
"drift",1287,"ship","Early"
"drive",1163,"ship","Early"
"drought",1239,"shot","Early"
"drug",653,"chuck","Early"
"duck",4,"tuck","Early"
"duel",1983,"tip","Early"
"dull",2,"cull","Early"
"faith",242,"thick","Early"
"feed",177,"whit","Early"
"felt",858,"hit","Early"
"floe",64,"flea","Early"
"force",323,"watch","Early"
"gag",345,"kick","Early"
"gall",289,"kill","Early"
"gear",409,"pitch","Early"
"ghoul",886,"hot","Early"
"gibe",379,"tip","Early"
"gist",173,"kiss","Early"
"gland",1747,"ant","Early"
"grape",1413,"chip","Early"
"grass",765,"piss","Early"
"grid",746,"shit","Early"
"grill",968,"shit","Early"
"gruff",24,"tough","Early"
"guard",1766,"cut","Early"
"gulf",832,"cut","Early"
"gust",54,"cut","Early"
"gym",62,"tip","Early"
"hair",403,"hitch","Early"
"halt",696,"hot","Early"
"hate",196,"hit","Early"
"hear",145,"hitch","Early"
"heck",105,"hick","Early"
"height",55,"hit","Early"
"herd",139,"hush","Early"
"hip",1,"hip","Early"
"hob",9,"hop","Early"
"hoist",844,"hiss","Early"
"jig",38,"chick","Early"
"jog",56,"chalk","Early"
"king",16,"kin","Early"
"lag",201,"tick","Early"
"land",802,"and","Early"
"lath",80,"sit","Early"
"leak",40,"tick","Early"
"let",168,"sit","Early"
"loon",453,"sit","Early"
"loop",130,"top","Early"
"lore",584,"touch","Early"
"lounge",1490,"ton","Early"
"maze",605,"piss","Early"
"meld",1397,"watt","Early"
"melt",971,"whit","Early"
"mold",1691,"pot","Early"
"mood",489,"pot","Early"
"moth",298,"pot","Early"
"nip",1,"nip","Early"
"nope",219,"top","Early"
"north",1493,"notch","Early"
"oops",84,"pop","Early"
"pad",94,"pot","Early"
"part",528,"posh","Early"
"path",29,"posh","Early"
"peck",76,"pick","Early"
"pig",9,"pick","Early"
"plank",1612,"sick","Early"
"plus",4,"lush","Early"
"praise",1520,"piss","Early"
"pus",1,"pus","Early"
"queer",491,"wish","Early"
"quest",756,"whit","Early"
"quiz",36,"whit","Early"
"rag",714,"chick","Early"
"raise",1069,"piss","Early"
"rap",149,"chip","Early"
"rich",53,"wish","Early"
"rode",1307,"shot","Early"
"rough",542,"shot","Early"
"rug",194,"chuck","Early"
"scale",1084,"kit","Early"
"self",1270,"sip","Early"
"sense",765,"sit","Early"
"sewn",579,"sin","Early"
"shape",289,"ship","Early"
"sheep",14,"ship","Early"
"sleet",299,"sit","Early"
"smell",893,"pill","Early"
"snap",271,"tip","Early"
"sneer",1090,"spa","Early"
"snort",2242,"spa","Early"
"soak",232,"sock","Early"
"soap",167,"sop","Early"
"sob",8,"sop","Early"
"soft",80,"sop","Early"
"sox",31,"sock","Early"
"spell",466,"pill","Early"
"sponge",1366,"spa","Early"
"spoof",719,"spa","Early"
"spot",57,"pot","Early"
"spree",92,"plea","Early"
"squall",1058,"will","Early"
"stalk",681,"spa","Early"
"state",802,"tip","Early"
"still",21,"till","Early"
"stink",848,"tick","Early"
"strive",1378,"ship","Early"
"sup",1,"sup","Early"
"swath",150,"spa","Early"
"sweet",79,"whit","Early"
"tail",349,"pit","Early"
"tape",177,"tip","Early"
"teen",12,"tip","Early"
"tense",897,"sit","Early"
"tile",30,"till","Early"
"tore",102,"touch","Early"
"tough",83,"touch","Early"
"trout",681,"shot","Early"
"truth",1431,"shut","Early"
"twelve",2126,"what","Early"
"twin",125,"win","Early"
"twitch",95,"which","Early"
"veer",724,"wish","Early"
"wad",18,"watt","Early"
"wash",1,"wash","Early"
"wharf",1914,"wash","Early"
"white",28,"whit","Early"
"whorl",122,"hull","Early"
"wilt",86,"whit","Early"
"wise",23,"wish","Early"
"wreak",362,"chick","Early"
"wrong",1554,"shot","Early"
"yacht",114,"wash","Early"
"yam",262,"chip","Early"
"yield",1290,"whit","Early"
"zinc",857,"sin","Early"
"paunch",1051,"pot","Early"
"pram",536,"shim","Early"
"jag",189,"chalk","Early"
