"word","nearest_phon_rank","nearest_phon","stage"
"barge",1,"barge","Late"
"trig",1,"trig","Late"
"stem",1,"stem","Late"
"glare",1,"glare","Late"
"tact",2,"tack","Late"
"scotch",1,"scotch","Late"
"graze",2,"grace","Late"
"helm",1,"helm","Late"
"schnook",54,"stalk","Late"
"sword",1,"sword","Late"
"drain",1,"drain","Late"
"sludge",1,"sludge","Late"
"farm",1,"farm","Late"
"fund",1,"fund","Late"
"change",6,"chain","Late"
"croon",1,"croon","Late"
"flair",1,"flair","Late"
"bleat",1,"bleat","Late"
"skit",1,"skit","Late"
"pierce",1,"pierce","Late"
"brat",1,"brat","Late"
"club",1,"club","Late"
"sink",1,"sink","Late"
"chant",1,"chant","Late"
"chord",2,"cord","Late"
"kelp",1,"kelp","Late"
"cluck",1,"cluck","Late"
"waist",2,"waste","Late"
"frown",1,"frown","Late"
"marsh",1,"marsh","Late"
"think",1,"think","Late"
"snob",1,"snob","Late"
"crop",1,"crop","Late"
"creed",1,"creed","Late"
"steep",1,"steep","Late"
"bliss",1,"bliss","Late"
"shunt",1,"shunt","Late"
"daunt",1,"daunt","Late"
"bind",1,"bind","Late"
"click",1,"click","Late"
"wealth",1,"wealth","Late"
"glaze",1,"glaze","Late"
"flare",2,"flair","Late"
"snuck",1,"snuck","Late"
"breath",3,"bread","Late"
"brief",1,"brief","Late"
"greed",1,"greed","Late"
"bark",1,"bark","Late"
"trade",1,"trade","Late"
"snoop",1,"snoop","Late"
"faint",2,"feint","Late"
"card",1,"card","Late"
"cleat",1,"cleat","Late"
"bard",1,"bard","Late"
"suite",1,"suite","Late"
"west",1,"west","Late"
"grin",1,"grin","Late"
"depth",1,"depth","Late"
"chance",1,"chance","Late"
"slit",1,"slit","Late"
"cloak",1,"cloak","Late"
"group",1,"group","Late"
"troop",3,"troup","Late"
"swine",1,"swine","Late"
"small",1,"small","Late"
"filth",1,"filth","Late"
"bend",1,"bend","Late"
"drip",1,"drip","Late"
"blot",1,"blot","Late"
"plumb",1,"plumb","Late"
"meant",1,"meant","Late"
"skirt",1,"skirt","Late"
"funk",1,"funk","Late"
"drown",1,"drown","Late"
"crack",1,"crack","Late"
"dost",1,"dost","Late"
"tripe",1,"tripe","Late"
"cram",1,"cram","Late"
"rent",1,"rent","Late"
"drawn",1,"drawn","Late"
"flirt",1,"flirt","Late"
"damp",1,"damp","Late"
"cox",2,"cock","Late"
"chart",1,"chart","Late"
"stop",1,"stop","Late"
"punt",1,"punt","Late"
"stole",1,"stole","Late"
"glass",1,"glass","Late"
"star",1,"star","Late"
"gunk",1,"gunk","Late"
"space",1,"space","Late"
"pork",1,"pork","Late"
"rind",1,"rind","Late"
"feast",1,"feast","Late"
"spat",1,"spat","Late"
"tent",1,"tent","Late"
"tribe",1,"tribe","Late"
"spoil",1,"spoil","Late"
"bust",1,"bust","Late"
"glove",3,"clove","Late"
"veldt",1,"veldt","Late"
"snug",1,"snug","Late"
"left",1,"left","Late"
"sweat",1,"sweat","Late"
"broil",2,"brawl","Late"
"quite",1,"quite","Late"
"clap",1,"clap","Late"
"puke",1,"puke","Late"
"crab",1,"crab","Late"
"bald",1,"bald","Late"
"slab",1,"slab","Late"
"drape",1,"drape","Late"
"threat",1,"threat","Late"
"bless",1,"bless","Late"
"valve",1,"valve","Late"
"flown",1,"flown","Late"
"born",2,"borne","Late"
"bench",1,"bench","Late"
"pure",1,"pure","Late"
"glean",1,"glean","Late"
"lymph",2,"limp","Late"
"ramp",1,"ramp","Late"
"barn",1,"barn","Late"
"gripe",1,"gripe","Late"
"hilt",1,"hilt","Late"
"plum",2,"plumb","Late"
"bluff",1,"bluff","Late"
"plot",1,"plot","Late"
"taunt",1,"taunt","Late"
"mask",1,"mask","Late"
"fort",1,"fort","Late"
"crap",1,"crap","Late"
"crag",1,"crag","Late"
"phrase",1,"phrase","Late"
"tend",1,"tend","Late"
"must",1,"must","Late"
"torch",1,"torch","Late"
"harsh",1,"harsh","Late"
"silk",1,"silk","Late"
"cinch",1,"cinch","Late"
"dusk",1,"dusk","Late"
"nest",1,"nest","Late"
"plume",1,"plume","Late"
"rink",1,"rink","Late"
"bleed",1,"bleed","Late"
"preach",1,"preach","Late"
"runt",1,"runt","Late"
"form",1,"form","Late"
"shank",1,"shank","Late"
"haunt",1,"haunt","Late"
"staid",1,"staid","Late"
"spool",1,"spool","Late"
"chrome",1,"chrome","Late"
"fold",1,"fold","Late"
"forth",2,"fourth","Late"
"deft",1,"deft","Late"
"gorge",1,"gorge","Late"
"norm",1,"norm","Late"
"prep",1,"prep","Late"
"prick",1,"prick","Late"
"staff",1,"staff","Late"
"stone",1,"stone","Late"
"crease",1,"crease","Late"
"grail",1,"grail","Late"
"glide",1,"glide","Late"
"blame",1,"blame","Late"
"fond",1,"fond","Late"
"stag",1,"stag","Late"
"coarse",1,"coarse","Late"
"suave",1,"suave","Late"
"mart",1,"mart","Late"
"scent",1,"scent","Late"
"trash",1,"trash","Late"
"probe",1,"probe","Late"
"film",1,"film","Late"
"slang",1,"slang","Late"
"wand",1,"wand","Late"
"proud",1,"proud","Late"
"loft",1,"loft","Late"
"slung",1,"slung","Late"
"craze",1,"craze","Late"
"whelp",1,"whelp","Late"
"joust",1,"joust","Late"
"dint",1,"dint","Late"
"darn",1,"darn","Late"
"troll",1,"troll","Late"
"slim",1,"slim","Late"
"warm",1,"warm","Late"
"wept",1,"wept","Late"
"shard",1,"shard","Late"
"stung",1,"stung","Late"
"spade",1,"spade","Late"
"grace",1,"grace","Late"
"swore",1,"swore","Late"
"bunch",1,"bunch","Late"
"sketch",1,"sketch","Late"
"grip",1,"grip","Late"
"course",2,"coarse","Late"
"fruit",1,"fruit","Late"
"swerve",1,"swerve","Late"
"clause",1,"clause","Late"
"pride",1,"pride","Late"
"mark",1,"mark","Late"
"fright",1,"fright","Late"
"slick",1,"slick","Late"
"cruise",1,"cruise","Late"
"chest",1,"chest","Late"
"pons",1,"pons","Late"
"sent",2,"scent","Late"
"school",1,"school","Late"
"mute",1,"mute","Late"
"thrush",1,"thrush","Late"
"swung",1,"swung","Late"
"hence",1,"hence","Late"
"float",2,"flute","Late"
"spine",1,"spine","Late"
"climb",1,"climb","Late"
"cast",2,"caste","Late"
"stick",1,"stick","Late"
"cent",3,"scent","Late"
"sleep",1,"sleep","Late"
"grouch",1,"grouch","Late"
"wrist",1,"wrist","Late"
"scoop",1,"scoop","Late"
"shark",1,"shark","Late"
"snatch",1,"snatch","Late"
"weird",1,"weird","Late"
"fiend",1,"fiend","Late"
"tread",1,"tread","Late"
"prop",1,"prop","Late"
"dwell",1,"dwell","Late"
"milk",1,"milk","Late"
"spook",1,"spook","Late"
"punch",1,"punch","Late"
"dense",1,"dense","Late"
"mule",1,"mule","Late"
"shift",1,"shift","Late"
"drab",1,"drab","Late"
"slum",1,"slum","Late"
"warn",2,"worn","Late"
"golf",1,"golf","Late"
"snout",1,"snout","Late"
"crave",1,"crave","Late"
"store",1,"store","Late"
"scourge",1,"scourge","Late"
"romp",1,"romp","Late"
"corn",1,"corn","Late"
"sphere",1,"sphere","Late"
"lens",1,"lens","Late"
"crush",1,"crush","Late"
"slam",1,"slam","Late"
"clung",1,"clung","Late"
"crawl",1,"crawl","Late"
"flat",1,"flat","Late"
"ninth",3,"nine","Late"
"nymph",1,"nymph","Late"
"stave",1,"stave","Late"
"swap",1,"swap","Late"
"freak",1,"freak","Late"
"round",1,"round","Late"
"groove",1,"groove","Late"
"farce",1,"farce","Late"
"smug",1,"smug","Late"
"scour",1,"scour","Late"
"swarm",1,"swarm","Late"
"brisk",1,"brisk","Late"
"crisp",1,"crisp","Late"
"stunk",1,"stunk","Late"
"ground",1,"ground","Late"
"grunt",1,"grunt","Late"
"crunch",1,"crunch","Late"
"squirm",1,"squirm","Late"
"prank",1,"prank","Late"
"smart",1,"smart","Late"
"crept",1,"crept","Late"
"french",1,"french","Late"
"squire",1,"squire","Late"
"breadth",1,"breadth","Late"
"splurge",1,"splurge","Late"
"string",1,"string","Late"
"warmth",1,"warmth","Late"
"scribe",1,"scribe","Late"
"start",1,"start","Late"
"stark",1,"stark","Late"
"blitz",2,"bliss","Late"
"stunt",1,"stunt","Late"
"stanch",1,"stanch","Late"
"flange",1,"flange","Late"
"flex",1,"flex","Late"
"squat",1,"squat","Late"
"tract",2,"track","Late"
"stork",1,"stork","Late"
"zounds",4,"sound","Late"
"quince",1,"quince","Late"
"thwart",1,"thwart","Late"
"plunge",1,"plunge","Late"
"blank",1,"blank","Late"
"square",1,"square","Late"
"strode",1,"strode","Late"
"scalp",1,"scalp","Late"
"blimp",1,"blimp","Late"
"squad",2,"squat","Late"
"sprig",1,"sprig","Late"
"priest",1,"priest","Late"
"smelt",1,"smelt","Late"
"blanch",1,"blanch","Late"
"blast",1,"blast","Late"
"quench",1,"quench","Late"
"stench",1,"stench","Late"
"crux",1,"crux","Late"
"waltz",1,"waltz","Late"
"strung",1,"strung","Late"
"scorn",1,"scorn","Late"
"dreamt",1,"dreamt","Late"
"strove",1,"strove","Late"
"print",1,"print","Late"
"starve",1,"starve","Late"
"crank",1,"crank","Late"
"spruce",1,"spruce","Late"
"svelte",1,"svelte","Late"
"twist",1,"twist","Late"
"frank",1,"frank","Late"
"swift",1,"swift","Late"
"street",1,"street","Late"
"stilt",1,"stilt","Late"
"stance",1,"stance","Late"
"stretch",1,"stretch","Late"
"midst",1,"midst","Late"
"strike",1,"strike","Late"
"tramp",1,"tramp","Late"
"crust",1,"crust","Late"
"grind",1,"grind","Late"
"frost",1,"frost","Late"
"strut",1,"strut","Late"
"squeeze",1,"squeeze","Late"
"thrift",1,"thrift","Late"
"dwarf",1,"dwarf","Late"
"strip",1,"strip","Late"
"slump",1,"slump","Late"
"trunk",1,"trunk","Late"
"spread",1,"spread","Late"
"cramp",1,"cramp","Late"
"blind",1,"blind","Late"
"stress",1,"stress","Late"
"corpse",5,"court","Late"
"flint",1,"flint","Late"
"flask",1,"flask","Late"
"trench",1,"trench","Late"
"strain",1,"strain","Late"
"stump",1,"stump","Late"
"glint",1,"glint","Late"
"trial",1,"trial","Late"
"grant",1,"grant","Late"
"drink",1,"drink","Late"
"grist",1,"grist","Late"
"trump",1,"trump","Late"
"stroke",1,"stroke","Late"
"cleft",1,"cleft","Late"
"skunk",1,"skunk","Late"
"trust",1,"trust","Late"
"front",1,"front","Late"
"spleen",1,"spleen","Late"
"shrink",1,"shrink","Late"
"skulk",1,"skulk","Late"
"clamp",1,"clamp","Late"
"christ",2,"tryst","Late"
"scrim",1,"scrim","Late"
"draft",1,"draft","Late"
"scant",1,"scant","Late"
"squeak",1,"squeak","Late"
"spent",1,"spent","Late"
"next",2,"neck","Late"
"squash",1,"squash","Late"
"clinch",1,"clinch","Late"
"branch",1,"branch","Late"
"grand",2,"grant","Late"
"drunk",1,"drunk","Late"
"trend",1,"trend","Late"
"craft",1,"craft","Late"
"struck",1,"struck","Late"
"screen",1,"screen","Late"
"blunt",1,"blunt","Late"
"scrap",1,"scrap","Late"
"sworn",1,"sworn","Late"
"grasp",2,"grass","Late"
"flax",1,"flax","Late"
"quart",1,"quart","Late"
"stamp",1,"stamp","Late"
"brand",1,"brand","Late"
"fuel",1,"fuel","Late"
"scratch",1,"scratch","Late"
"sprang",1,"sprang","Late"
"slept",1,"slept","Late"
"friend",1,"friend","Late"
"thrust",1,"thrust","Late"
"sprite",1,"sprite","Late"
"bland",1,"bland","Late"
"starch",1,"starch","Late"
"trance",1,"trance","Late"
"tempt",1,"tempt","Late"
"swept",1,"swept","Late"
"strong",1,"strong","Late"
"twinge",1,"twinge","Late"
"swank",1,"swank","Late"
"slant",1,"slant","Late"
"scrub",1,"scrub","Late"
"crest",1,"crest","Late"
"screech",1,"screech","Late"
"scream",1,"scream","Late"
"split",1,"split","Late"
"glance",1,"glance","Late"
"scald",3,"scalp","Late"
"flux",1,"flux","Late"
"jinx",1,"jinx","Late"
"spring",1,"spring","Late"
"stripe",1,"stripe","Late"
"plant",1,"plant","Late"
"stride",3,"strike","Late"
"text",2,"tech","Late"
"scarce",1,"scarce","Late"
"blend",1,"blend","Late"
"strap",1,"strap","Late"
"dwelt",1,"dwelt","Late"
"streak",1,"streak","Late"
"flank",1,"flank","Late"
"breast",1,"breast","Late"
"graft",1,"graft","Late"
"sprung",1,"sprung","Late"
"shrimp",1,"shrimp","Late"
"scarf",2,"scar","Late"
"swamp",1,"swamp","Late"
"stand",1,"stand","Late"
"stint",1,"stint","Late"
"straight",1,"straight","Late"
"brink",1,"brink","Late"
"clump",1,"clump","Late"
"angst",1,"angst","Late"
"storm",1,"storm","Late"
"spend",1,"spend","Late"
"drank",1,"drank","Late"
"strait",2,"straight","Late"
"blond",1,"blond","Late"
"fringe",1,"fringe","Late"
"strafe",1,"strafe","Late"
"sparse",1,"sparse","Late"
"strife",1,"strife","Late"
"sprout",1,"sprout","Late"
"sport",1,"sport","Late"
"quaint",1,"quaint","Late"
"sprawl",1,"sprawl","Late"
"squeal",1,"squeal","Late"
"prince",1,"prince","Late"
"squawk",1,"squawk","Late"
"sixth",5,"sick","Late"
"tryst",1,"tryst","Late"
"spark",1,"spark","Late"
"length",1,"length","Late"
"stroll",1,"stroll","Late"
"plump",1,"plump","Late"
"squirt",1,"squirt","Late"
"crypt",1,"crypt","Late"
"stream",1,"stream","Late"
"splash",1,"splash","Late"
"strewn",1,"strewn","Late"
"splice",1,"splice","Late"
"staunch",2,"stanch","Late"
"stealth",1,"stealth","Late"
"brunt",1,"brunt","Late"
"scrape",1,"scrape","Late"
"squint",1,"squint","Late"
"sphinx",1,"sphinx","Late"
"strange",1,"strange","Late"
"glimpse",1,"glimpse","Late"
"twelfth",1,"twelfth","Late"
"quartz",1,"quartz","Late"
"strand",1,"strand","Late"
"script",1,"script","Late"
"prompt",1,"prompt","Late"
"strict",1,"strict","Late"
"strength",1,"strength","Late"
"chin",1,"chin","Late"
"jig",1,"jig","Late"
"rich",1,"rich","Late"
"lore",1,"lore","Late"
"loon",1,"loon","Late"
"path",1,"path","Late"
"pig",1,"pig","Late"
"hair",2,"hare","Late"
"faith",10,"feast","Late"
"height",9,"heat","Late"
"hate",1,"hate","Late"
"death",1,"death","Late"
"veer",1,"veer","Late"
"sup",1,"sup","Late"
"dull",1,"dull","Late"
"shape",1,"shape","Late"
"heck",1,"heck","Late"
"jog",1,"jog","Late"
"gear",1,"gear","Late"
"gibe",13,"guide","Late"
"tape",1,"tape","Late"
"cheese",1,"cheese","Late"
"teen",1,"teen","Late"
"tail",2,"tale","Late"
"peck",1,"peck","Late"
"hip",1,"hip","Late"
"leak",1,"leak","Late"
"dog",9,"tog","Late"
"chap",1,"chap","Late"
"tore",1,"tore","Late"
"ghoul",22,"cowl","Late"
"gym",1,"gym","Late"
"herd",11,"hull","Late"
"done",65,"tone","Late"
"wise",1,"wise","Late"
"tile",1,"tile","Late"
"wash",1,"wash","Late"
"nip",1,"nip","Late"
"gag",1,"gag","Late"
"bowl",2,"pall","Late"
"tough",18,"touch","Late"
"oops",1,"oops","Late"
"rap",2,"wrap","Late"
"pus",1,"pus","Late"
"moth",1,"moth","Late"
"soak",1,"soak","Late"
"pad",1,"pad","Late"
"jag",1,"jag","Late"
"let",1,"let","Late"
"big",1,"big","Late"
"curl",2,"cull","Late"
"mood",1,"mood","Late"
"gall",1,"gall","Late"
"lath",1,"lath","Late"
"feed",1,"feed","Late"
"yam",1,"yam","Late"
"yacht",1,"yacht","Late"
"hob",1,"hob","Late"
"duck",1,"duck","Late"
"bus",2,"buss","Late"
"nope",1,"nope","Late"
"axe",69,"piss","Late"
"boot",1,"boot","Late"
"wad",1,"wad","Late"
"cone",3,"coin","Late"
"corps",2,"court","Late"
"deal",1,"deal","Late"
"rag",1,"rag","Late"
"wreak",2,"reek","Late"
"bare",2,"bear","Late"
"cage",1,"cage","Late"
"lag",1,"lag","Late"
"code",1,"code","Late"
"sewn",50,"sun","Late"
"loop",2,"loupe","Late"
"rode",2,"road","Late"
"sob",1,"sob","Late"
"sheep",1,"sheep","Late"
"core",2,"corps","Late"
"soap",2,"soup","Late"
"white",1,"white","Late"
"wrong",1,"wrong","Late"
"raise",1,"raise","Late"
"cane",1,"cane","Late"
"act",2,"ask","Late"
"rug",1,"rug","Late"
"king",1,"king","Late"
"hear",2,"here","Late"
"floe",2,"flow","Late"
"maze",1,"maze","Late"
"whorl",254,"haul","Late"
"rough",93,"rouge","Late"
"cook",1,"cook","Late"
"chair",3,"cheer","Late"
"quiz",1,"quiz","Late"
"sense",2,"since","Late"
"grass",1,"grass","Late"
"drought",4,"truck","Late"
"grape",1,"grape","Late"
"blade",1,"blade","Late"
"snap",1,"snap","Late"
"drive",1,"drive","Late"
"twitch",1,"twitch","Late"
"duel",76,"deal","Late"
"spoof",1,"spoof","Late"
"grill",2,"grille","Late"
"wharf",1,"wharf","Late"
"mold",2,"mould","Late"
"dark",1,"dark","Late"
"trout",2,"trot","Late"
"brick",1,"brick","Late"
"gruff",1,"gruff","Late"
"praise",1,"praise","Late"
"bruise",17,"breeze","Late"
"north",2,"nor","Late"
"broom",1,"broom","Late"
"blithe",12,"blight","Late"
"bulb",1,"bulb","Late"
"sneer",1,"sneer","Late"
"gulf",2,"gull","Late"
"pram",1,"pram","Late"
"gist",14,"kiss","Late"
"melt",1,"melt","Late"
"self",1,"self","Late"
"zinc",3,"zing","Late"
"stalk",10,"stack","Late"
"sleet",1,"sleet","Late"
"sox",2,"sock","Late"
"still",1,"still","Late"
"truth",37,"truck","Late"
"class",1,"class","Late"
"beast",1,"beast","Late"
"gust",1,"gust","Late"
"spell",1,"spell","Late"
"meld",1,"meld","Late"
"spot",1,"spot","Late"
"sweet",2,"suite","Late"
"cask",1,"cask","Late"
"scale",1,"scale","Late"
"tense",1,"tense","Late"
"dance",3,"dang","Late"
"yield",1,"yield","Late"
"land",1,"land","Late"
"wilt",1,"wilt","Late"
"drug",1,"drug","Late"
"paunch",34,"pan","Late"
"bold",1,"bold","Late"
"swath",1,"swath","Late"
"croak",2,"crook","Late"
"force",4,"for","Late"
"plus",1,"plus","Late"
"colt",1,"colt","Late"
"halt",1,"halt","Late"
"part",1,"part","Late"
"brave",1,"brave","Late"
"smell",1,"smell","Late"
"state",1,"state","Late"
"guard",1,"guard","Late"
"desk",4,"deck","Late"
"hoist",1,"hoist","Late"
"soft",1,"soft","Late"
"lounge",12,"line","Late"
"cant",1,"cant","Late"
"twin",1,"twin","Late"
"bolt",1,"bolt","Late"
"grid",1,"grid","Late"
"felt",1,"felt","Late"
"queer",1,"queer","Late"
"bloom",1,"bloom","Late"
"spree",1,"spree","Late"
"braille",5,"brain","Late"
"draught",163,"draw","Late"
"sponge",7,"spoon","Late"
"blink",1,"blink","Late"
"drift",1,"drift","Late"
"strive",2,"strife","Late"
"gland",1,"gland","Late"
"twelve",1,"twelve","Late"
"snort",1,"snort","Late"
"bronze",20,"brawn","Late"
"plank",1,"plank","Late"
"stink",1,"stink","Late"
"quest",1,"quest","Late"
"clench",1,"clench","Late"
"squall",1,"squall","Late"
