"word","nearest_phon_rank","nearest_phon","stage"
"strafe",1,"strafe","Late"
"straight",1,"straight","Late"
"strain",1,"strain","Late"
"strait",2,"straight","Late"
"strand",1,"strand","Late"
"strange",10,"string","Late"
"strap",1,"strap","Late"
"straw",1,"straw","Late"
"stray",1,"stray","Late"
"streak",1,"streak","Late"
"stream",1,"stream","Late"
"street",1,"street","Late"
"strength",1,"strength","Late"
"stress",1,"stress","Late"
"stretch",1,"stretch","Late"
"strewn",1,"strewn","Late"
"strict",3,"street","Late"
"stride",1,"stride","Late"
"strife",1,"strife","Late"
"strike",1,"strike","Late"
"string",1,"string","Late"
"strip",1,"strip","Late"
"stripe",2,"strip","Late"
"strode",1,"strode","Late"
"stroke",1,"stroke","Late"
"stroll",1,"stroll","Late"
"strong",2,"strung","Late"
"strove",1,"strove","Late"
"struck",1,"struck","Late"
"strung",1,"strung","Late"
"strut",1,"strut","Late"
"stub",1,"stub","Late"
"stuck",1,"stuck","Late"
"stud",1,"stud","Late"
"stuff",1,"stuff","Late"
"stump",1,"stump","Late"
"stung",1,"stung","Late"
"stunk",1,"stunk","Late"
"stunt",1,"stunt","Late"
"style",1,"style","Late"
"suave",112,"sieve","Late"
"sub",1,"sub","Late"
"such",1,"such","Late"
"suck",1,"suck","Late"
"suede",413,"seed","Late"
"suit",3,"seat","Late"
"suite",78,"cease","Late"
"sulk",3,"son","Late"
"sum",2,"some","Late"
"sun",2,"son","Late"
"sung",1,"sung","Late"
"sunk",1,"sunk","Late"
"sure",32,"sore","Late"
"surf",2,"serf","Late"
"surge",2,"serge","Late"
"svelte",1,"svelte","Late"
"swam",1,"swam","Late"
"swamp",1,"swamp","Late"
"swan",1,"swan","Late"
"swank",6,"swing","Late"
"swap",1,"swap","Late"
"swarm",6,"war","Late"
"sway",1,"sway","Late"
"swear",1,"swear","Late"
"sweat",5,"suite","Late"
"sweep",1,"sweep","Late"
"swell",1,"swell","Late"
"swept",1,"swept","Late"
"swerve",1,"swerve","Late"
"swift",1,"swift","Late"
"swig",1,"swig","Late"
"swim",1,"swim","Late"
"swine",1,"swine","Late"
"swing",1,"swing","Late"
"swipe",1,"swipe","Late"
"swirl",1,"swirl","Late"
"switch",3,"which","Late"
"swoop",1,"swoop","Late"
"sword",106,"swore","Late"
"swore",1,"swore","Late"
"sworn",6,"war","Late"
"swum",1,"swum","Late"
"swung",1,"swung","Late"
"tab",1,"tab","Late"
"tack",1,"tack","Late"
"tact",3,"tack","Late"
"tag",1,"tag","Late"
"taint",1,"taint","Late"
"take",1,"take","Late"
"tale",1,"tale","Late"
"talk",27,"doll","Late"
"tall",1,"tall","Late"
"tame",1,"tame","Late"
"tamp",1,"tamp","Late"
"tan",1,"tan","Late"
"tang",1,"tang","Late"
"tank",1,"tank","Late"
"tap",1,"tap","Late"
"tar",1,"tar","Late"
"tart",1,"tart","Late"
"task",1,"task","Late"
"taste",1,"taste","Late"
"taught",1,"taught","Late"
"taunt",8,"tint","Late"
"taut",22,"tout","Late"
"tax",1,"tax","Late"
"teach",1,"teach","Late"
"teak",1,"teak","Late"
"team",1,"team","Late"
"tear",1,"tear","Late"
"tease",1,"tease","Late"
"tech",1,"tech","Late"
"teeth",1,"teeth","Late"
"tell",1,"tell","Late"
"tempt",1,"tempt","Late"
"ten",1,"ten","Late"
"tend",2,"tent","Late"
"tent",1,"tent","Late"
"tenth",4,"ten","Late"
"term",1,"term","Late"
"terse",1,"terse","Late"
"test",1,"test","Late"
"text",1,"text","Late"
"than",1,"than","Late"
"thank",1,"thank","Late"
"that",1,"that","Late"
"theft",1,"theft","Late"
"their",1,"their","Late"
"them",1,"them","Late"
"theme",1,"theme","Late"
"then",1,"then","Late"
"thence",5,"then","Late"
"there",2,"their","Late"
"these",1,"these","Late"
"thick",1,"thick","Late"
"thief",1,"thief","Late"
"thin",1,"thin","Late"
"thine",4,"thin","Late"
"thing",1,"thing","Late"
"think",1,"think","Late"
"third",1,"third","Late"
"thirst",1,"thirst","Late"
"this",1,"this","Late"
"thong",1,"thong","Late"
"thorn",1,"thorn","Late"
"those",1,"those","Late"
"thought",1,"thought","Late"
"thrash",1,"thrash","Late"
"thread",1,"thread","Late"
"threat",2,"three","Late"
"three",1,"three","Late"
"threw",1,"threw","Late"
"thrice",2,"three","Late"
"thrift",1,"thrift","Late"
"thrill",1,"thrill","Late"
"thrive",1,"thrive","Late"
"throat",1,"throat","Late"
"throne",1,"throne","Late"
"throng",1,"throng","Late"
"through",2,"threw","Late"
"throw",1,"throw","Late"
"thrown",2,"throne","Late"
"thru",3,"threw","Late"
"thrush",1,"thrush","Late"
"thrust",1,"thrust","Late"
"thud",1,"thud","Late"
"thug",1,"thug","Late"
"thumb",1,"thumb","Late"
"thump",1,"thump","Late"
"thus",1,"thus","Late"
"thwart",1,"thwart","Late"
"tick",1,"tick","Late"
"tide",1,"tide","Late"
"tight",1,"tight","Late"
"till",1,"till","Late"
"tilt",1,"tilt","Late"
"time",1,"time","Late"
"tin",1,"tin","Late"
"tint",1,"tint","Late"
"tip",1,"tip","Late"
"tire",1,"tire","Late"
"toad",1,"toad","Late"
"toast",1,"toast","Late"
"toil",3,"toll","Late"
"told",1,"told","Late"
"toll",2,"tall","Late"
"tomb",1,"tomb","Late"
"tome",1,"tome","Late"
"ton",1,"ton","Late"
"tone",1,"tone","Late"
"tong",1,"tong","Late"
"tongue",1,"tongue","Late"
"took",1,"took","Late"
"tool",1,"tool","Late"
"toot",1,"toot","Late"
"tooth",1,"tooth","Late"
"top",1,"top","Late"
"torch",4,"tore","Late"
"torn",1,"torn","Late"
"torque",1,"torque","Late"
"toss",1,"toss","Late"
"tote",1,"tote","Late"
"touch",1,"touch","Late"
"tour",3,"tar","Late"
"tout",1,"tout","Late"
"town",32,"tone","Late"
"trace",3,"tray","Late"
"track",3,"rack","Late"
"tract",11,"track","Late"
"trade",1,"trade","Late"
"trail",1,"trail","Late"
"train",1,"train","Late"
"trait",1,"trait","Late"
"tramp",2,"ramp","Late"
"trance",2,"ran","Late"
"trap",1,"trap","Late"
"trash",2,"rash","Late"
"tray",1,"tray","Late"
"tread",2,"treat","Late"
"treat",1,"treat","Late"
"tree",1,"tree","Late"
"trench",3,"wren","Late"
"trend",1,"trend","Late"
"trial",317,"trill","Late"
"tribe",1,"tribe","Late"
"trick",1,"trick","Late"
"trig",1,"trig","Late"
"trill",1,"trill","Late"
"trim",1,"trim","Late"
"trip",1,"trip","Late"
"tripe",2,"trip","Late"
"trite",1,"trite","Late"
"troll",1,"troll","Late"
"troop",1,"troop","Late"
"trot",1,"trot","Late"
"trough",16,"true","Late"
"troup",3,"trip","Late"
"troupe",5,"true","Late"
"truce",6,"tree","Late"
"truck",1,"truck","Late"
"true",1,"true","Late"
"trump",1,"trump","Late"
"trunk",1,"trunk","Late"
"trust",1,"trust","Late"
"try",1,"try","Late"
"tryst",1,"tryst","Late"
"tsar",2,"czar","Late"
"tub",1,"tub","Late"
"tube",1,"tube","Late"
"tuck",1,"tuck","Late"
"tug",1,"tug","Late"
"tune",2,"ton","Late"
"turf",1,"turf","Late"
"turn",1,"turn","Late"
"tusk",1,"tusk","Late"
"twain",1,"twain","Late"
"tweed",1,"tweed","Late"
"twelfth",2,"wealth","Late"
"twice",1,"twice","Late"
"twinge",3,"twin","Late"
"twist",1,"twist","Late"
"type",1,"type","Late"
"use",1,"use","Late"
"vail",1,"vail","Late"
"vain",1,"vain","Late"
"vale",2,"vail","Late"
"valve",1,"valve","Late"
"vamp",1,"vamp","Late"
"van",1,"van","Late"
"vase",1,"vase","Late"
"vast",1,"vast","Late"
"vault",1,"vault","Late"
"veal",1,"veal","Late"
"veil",5,"veal","Late"
"vein",2,"vain","Late"
"vent",1,"vent","Late"
"verb",1,"verb","Late"
"verge",1,"verge","Late"
"verse",1,"verse","Late"
"verve",1,"verve","Late"
"vest",1,"vest","Late"
"vet",1,"vet","Late"
"vex",1,"vex","Late"
"vice",1,"vice","Late"
"view",2,"few","Late"
"vile",1,"vile","Late"
"vine",1,"vine","Late"
"vise",2,"vice","Late"
"voice",1,"voice","Late"
"void",1,"void","Late"
"volt",1,"volt","Late"
"vote",1,"vote","Late"
"vouch",1,"vouch","Late"
"vue",144,"moot","Late"
"wade",1,"wade","Late"
"wag",1,"wag","Late"
"wage",1,"wage","Late"
"wail",1,"wail","Late"
"waist",1,"waist","Late"
"wait",1,"wait","Late"
"waive",1,"waive","Late"
"wake",1,"wake","Late"
"walk",16,"wool","Late"
"wall",1,"wall","Late"
"waltz",1,"waltz","Late"
"wan",1,"wan","Late"
"wand",1,"wand","Late"
"wane",1,"wane","Late"
"want",1,"want","Late"
"war",1,"war","Late"
"ward",2,"art","Late"
"ware",3,"war","Late"
"warm",1,"warm","Late"
"warmth",5,"warm","Late"
"warn",3,"war","Late"
"warp",1,"warp","Late"
"wart",1,"wart","Late"
"was",1,"was","Late"
"wasp",1,"wasp","Late"
"waste",2,"waist","Late"
"watch",1,"watch","Late"
"watt",1,"watt","Late"
"wave",2,"waive","Late"
"wax",1,"wax","Late"
"weak",1,"weak","Late"
"wealth",1,"wealth","Late"
"wear",2,"ware","Late"
"weave",1,"weave","Late"
"web",1,"web","Late"
"wed",1,"wed","Late"
"wedge",1,"wedge","Late"
"weed",1,"weed","Late"
"week",2,"weak","Late"
"weep",1,"weep","Late"
"weight",2,"wait","Late"
"weird",10,"wheel","Late"
"welch",8,"well","Late"
"weld",1,"weld","Late"
"well",1,"well","Late"
"welt",1,"welt","Late"
"went",1,"went","Late"
"wept",1,"wept","Late"
"west",1,"west","Late"
"wet",1,"wet","Late"
"whack",1,"whack","Late"
"what",7,"watt","Late"
"wheat",1,"wheat","Late"
"wheel",1,"wheel","Late"
"when",1,"when","Late"
"whence",2,"when","Late"
"where",3,"ware","Late"
"which",2,"wish","Late"
"whiff",1,"whiff","Late"
"whig",1,"whig","Late"
"while",3,"will","Late"
"whim",1,"whim","Late"
"whine",2,"win","Late"
"whip",1,"whip","Late"
"whirl",1,"whirl","Late"
"whit",1,"whit","Late"
"whiz",1,"whiz","Late"
"whole",2,"hole","Late"
"whom",6,"palm","Late"
"whoop",1,"whoop","Late"
"whoosh",1,"whoosh","Late"
"whore",3,"war","Late"
"whose",3,"hose","Late"
"wick",1,"wick","Late"
"wide",1,"wide","Late"
"width",13,"whit","Late"
"wield",3,"will","Late"
"wife",2,"whiff","Late"
"wig",2,"whig","Late"
"wild",1,"wild","Late"
"will",1,"will","Late"
"win",1,"win","Late"
"wind",1,"wind","Late"
"wine",2,"whine","Late"
"wing",1,"wing","Late"
"wink",2,"wing","Late"
"wipe",2,"whip","Late"
"wire",2,"will","Late"
"wish",1,"wish","Late"
"wisp",1,"wisp","Late"
"wit",2,"whit","Late"
"witch",2,"which","Late"
"with",6,"whit","Late"
"woke",1,"woke","Late"
"wolf",3,"wall","Late"
"womb",1,"womb","Late"
"won",3,"wan","Late"
"wont",4,"want","Late"
"wood",1,"wood","Late"
"wool",1,"wool","Late"
"word",18,"war","Late"
"wore",2,"war","Late"
"work",1,"work","Late"
"world",1,"world","Late"
"worm",13,"warm","Late"
"worn",2,"warn","Late"
"worse",1,"worse","Late"
"worst",1,"worst","Late"
"worth",1,"worth","Late"
"would",2,"wood","Late"
"wound",1,"wound","Late"
"wove",1,"wove","Late"
"wrack",2,"rack","Late"
"wrap",1,"wrap","Late"
"wrath",1,"wrath","Late"
"wreath",1,"wreath","Late"
"wreck",1,"wreck","Late"
"wren",1,"wren","Late"
"wrest",2,"rest","Late"
"wring",2,"ring","Late"
"wrist",1,"wrist","Late"
"writ",1,"writ","Late"
"write",4,"writ","Late"
"writhe",1,"writhe","Late"
"wrote",1,"wrote","Late"
"wrought",1,"wrought","Late"
"yak",1,"yak","Late"
"yang",1,"yang","Late"
"yank",2,"yang","Late"
"yard",2,"art","Late"
"yarn",1,"yarn","Late"
"yawn",1,"yawn","Late"
"year",1,"year","Late"
"yearn",1,"yearn","Late"
"yeast",1,"yeast","Late"
"yell",1,"yell","Late"
"yelp",1,"yelp","Late"
"yen",1,"yen","Late"
"yes",1,"yes","Late"
"yet",1,"yet","Late"
"yoke",1,"yoke","Late"
"yolk",3,"yacht","Late"
"yon",1,"yon","Late"
"yore",1,"yore","Late"
"york",178,"chalk","Late"
"young",1,"young","Late"
"your",2,"yore","Late"
"youth",1,"youth","Late"
"zeal",1,"zeal","Late"
"zen",1,"zen","Late"
"zest",1,"zest","Late"
"zing",1,"zing","Late"
"zip",1,"zip","Late"
"zone",1,"zone","Late"
"zounds",14,"sound","Late"
"dork",22,"dark","Late"
"bilge",3,"bill","Late"
"muss",1,"muss","Late"
"fiche",2,"fish","Late"
"tog",1,"tog","Late"
"rime",3,"rim","Late"
"laze",1,"laze","Late"
"runt",1,"runt","Late"
"souse",1,"souse","Late"
"git",1,"git","Late"
"rend",1,"rend","Late"
"squaw",1,"squaw","Late"
"rheum",49,"gem","Late"
"clod",12,"clot","Late"
"manse",3,"man","Late"
"zit",1,"zit","Late"
"chive",1,"chive","Late"
"retch",1,"retch","Late"
"phage",1,"phage","Late"
"gunk",1,"gunk","Late"
"hasp",1,"hasp","Late"
"sprig",1,"sprig","Late"
"bleat",1,"bleat","Late"
"shoal",1,"shoal","Late"
"yawl",1,"yawl","Late"
"whelp",1,"whelp","Late"
"nape",1,"nape","Late"
"cud",1,"cud","Late"
"scrim",1,"scrim","Late"
"crag",2,"rag","Late"
"wretch",2,"retch","Late"
"thwack",1,"thwack","Late"
"jape",2,"gyp","Late"
"clove",1,"clove","Late"
"frappe",3,"wrap","Late"
"veldt",1,"veldt","Late"
"letch",1,"letch","Late"
"tyme",2,"time","Late"
"act",1,"act","Late"
"axe",36,"eighth","Late"
"bare",3,"bar","Late"
"beast",1,"beast","Late"
"big",1,"big","Late"
"blade",1,"blade","Late"
"blink",1,"blink","Late"
"blithe",2,"bliss","Late"
"bloom",1,"bloom","Late"
"bold",1,"bold","Late"
"bolt",1,"bolt","Late"
"boot",1,"boot","Late"
"bowl",1,"bowl","Late"
"braille",14,"drill","Late"
"brave",1,"brave","Late"
"brick",1,"brick","Late"
"bronze",2,"brawn","Late"
"broom",1,"broom","Late"
"bruise",3,"breeze","Late"
"bulb",71,"bud","Late"
"bus",2,"buss","Late"
"cage",1,"cage","Late"
"cane",1,"cane","Late"
"cant",1,"cant","Late"
"cask",4,"cache","Late"
"chair",5,"cheer","Late"
"chap",1,"chap","Late"
"cheese",1,"cheese","Late"
"chin",1,"chin","Late"
"class",1,"class","Late"
"clench",1,"clench","Late"
"code",1,"code","Late"
"colt",1,"colt","Late"
"cone",1,"cone","Late"
"cook",1,"cook","Late"
"core",1,"core","Late"
"corps",2,"core","Late"
"croak",1,"croak","Late"
"curl",1,"curl","Late"
"dance",1,"dance","Late"
"dark",1,"dark","Late"
"deal",1,"deal","Late"
"death",2,"teeth","Late"
"desk",1,"desk","Late"
"dog",13,"dock","Late"
"done",26,"tone","Late"
"draught",714,"trot","Late"
"drift",1,"drift","Late"
"drive",1,"drive","Late"
"drought",64,"draw","Late"
"drug",1,"drug","Late"
"duck",1,"duck","Late"
"duel",413,"deal","Late"
"dull",1,"dull","Late"
"faith",1,"faith","Late"
"feed",1,"feed","Late"
"felt",1,"felt","Late"
"floe",2,"flow","Late"
"force",4,"for","Late"
"gag",1,"gag","Late"
"gall",4,"gal","Late"
"gear",1,"gear","Late"
"ghoul",126,"hole","Late"
"gibe",7,"guide","Late"
"gist",5,"kiss","Late"
"gland",1,"gland","Late"
"grape",1,"grape","Late"
"grass",1,"grass","Late"
"grid",1,"grid","Late"
"grill",2,"grille","Late"
"gruff",1,"gruff","Late"
"guard",156,"girl","Late"
"gulf",11,"gull","Late"
"gust",1,"gust","Late"
"gym",3,"dime","Late"
"hair",7,"here","Late"
"halt",2,"hilt","Late"
"hate",1,"hate","Late"
"hear",2,"here","Late"
"heck",1,"heck","Late"
"height",5,"hate","Late"
"herd",3,"hurl","Late"
"hip",1,"hip","Late"
"hob",1,"hob","Late"
"hoist",1,"hoist","Late"
"jig",1,"jig","Late"
"jog",2,"jock","Late"
"king",1,"king","Late"
"lag",1,"lag","Late"
"land",1,"land","Late"
"lath",1,"lath","Late"
"leak",1,"leak","Late"
"let",1,"let","Late"
"loon",1,"loon","Late"
"loop",2,"loupe","Late"
"lore",1,"lore","Late"
"lounge",206,"lung","Late"
"maze",1,"maze","Late"
"meld",2,"melt","Late"
"melt",1,"melt","Late"
"mold",2,"mould","Late"
"mood",1,"mood","Late"
"moth",3,"mock","Late"
"nip",1,"nip","Late"
"nope",1,"nope","Late"
"north",13,"nor","Late"
"oops",6,"whoop","Late"
"pad",1,"pad","Late"
"part",1,"part","Late"
"path",1,"path","Late"
"peck",1,"peck","Late"
"pig",1,"pig","Late"
"plank",1,"plank","Late"
"plus",1,"plus","Late"
"praise",1,"praise","Late"
"pus",1,"pus","Late"
"queer",1,"queer","Late"
"quest",1,"quest","Late"
"quiz",1,"quiz","Late"
"rag",1,"rag","Late"
"raise",2,"race","Late"
"rap",2,"wrap","Late"
"rich",3,"writhe","Late"
"rode",2,"road","Late"
"rough",17,"rich","Late"
"rug",1,"rug","Late"
"scale",1,"scale","Late"
"self",6,"cell","Late"
"sense",1,"sense","Late"
"sewn",47,"scene","Late"
"shape",3,"ship","Late"
"sheep",1,"sheep","Late"
"sleet",1,"sleet","Late"
"smell",1,"smell","Late"
"snap",1,"snap","Late"
"sneer",1,"sneer","Late"
"snort",17,"art","Late"
"soak",1,"soak","Late"
"soap",3,"soup","Late"
"sob",1,"sob","Late"
"soft",1,"soft","Late"
"sox",1,"sox","Late"
"spell",1,"spell","Late"
"sponge",22,"spa","Late"
"spoof",1,"spoof","Late"
"spot",1,"spot","Late"
"spree",1,"spree","Late"
"squall",2,"wall","Late"
"stalk",24,"spa","Late"
"state",1,"state","Late"
"still",1,"still","Late"
"stink",1,"stink","Late"
"strive",1,"strive","Late"
"sup",1,"sup","Late"
"swath",9,"spa","Late"
"sweet",2,"suite","Late"
"tail",2,"tale","Late"
"tape",1,"tape","Late"
"teen",1,"teen","Late"
"tense",2,"ten","Late"
"tile",2,"till","Late"
"tore",1,"tore","Late"
"tough",24,"touch","Late"
"trout",1,"trout","Late"
"truth",71,"truck","Late"
"twelve",33,"well","Late"
"twin",1,"twin","Late"
"twitch",4,"which","Late"
"veer",1,"veer","Late"
"wad",1,"wad","Late"
"wash",1,"wash","Late"
"wharf",690,"wash","Late"
"white",4,"whit","Late"
"whorl",82,"war","Late"
"wilt",1,"wilt","Late"
"wise",2,"whiz","Late"
"wreak",2,"reek","Late"
"wrong",3,"run","Late"
"yacht",34,"ask","Late"
"yam",1,"yam","Late"
"yield",1,"yield","Late"
"zinc",30,"sin","Late"
"paunch",5,"pawn","Late"
"pram",1,"pram","Late"
"jag",2,"jack","Late"
